key,date,new_cases,new_deaths,cumulative_cases,cumulative_deaths,population,country,state_province,county,aggregation_level
BR_PB_250190,2020-06-26,20,0,226,2,17594,Brazil,Paraíba,Belém,2
BR_PB_250190,2020-05-27,12,0,27,0,17594,Brazil,Paraíba,Belém,2
BR_PB_250190,2020-06-20,12,1,158,2,17594,Brazil,Paraíba,Belém,2
BR_PB_250190,2020-05-04,0,0,0,0,17594,Brazil,Paraíba,Belém,2
BR_PB_250190,2020-05-10,0,0,0,0,17594,Brazil,Paraíba,Belém,2
BR_PB_250190,2020-04-08,0,0,0,0,17594,Brazil,Paraíba,Belém,2
BR_PB_250190,2020-06-04,13,0,60,0,17594,Brazil,Paraíba,Belém,2
BR_PB_250190,2020-06-02,4,0,40,0,17594,Brazil,Paraíba,Belém,2
BR_PB_250190,2020-08-09,0,0,905,9,17594,Brazil,Paraíba,Belém,2
BR_PB_250190,2020-03-28,0,0,0,0,17594,Brazil,Paraíba,Belém,2
BR_PB_250190,2020-05-07,0,0,0,0,17594,Brazil,Paraíba,Belém,2
BR_PB_250190,2020-08-17,3,0,947,9,17594,Brazil,Paraíba,Belém,2
BR_PB_250190,2020-04-26,0,0,0,0,17594,Brazil,Paraíba,Belém,2
BR_PB_250190,2020-06-19,29,0,146,1,17594,Brazil,Paraíba,Belém,2
BR_PB_250190,2020-07-08,50,0,422,3,17594,Brazil,Paraíba,Belém,2
BR_PB_250190,2020-03-31,0,0,0,0,17594,Brazil,Paraíba,Belém,2
BR_PB_250190,2020-03-30,0,0,0,0,17594,Brazil,Paraíba,Belém,2
BR_PB_250190,2020-04-30,0,0,0,0,17594,Brazil,Paraíba,Belém,2
BR_PB_250190,2020-07-21,4,0,554,7,17594,Brazil,Paraíba,Belém,2
BR_PB_250190,2020-07-16,31,1,543,7,17594,Brazil,Paraíba,Belém,2
BR_PB_250190,2020-05-21,3,0,13,0,17594,Brazil,Paraíba,Belém,2
BR_PB_250190,2020-04-29,0,0,0,0,17594,Brazil,Paraíba,Belém,2
BR_PB_250190,2020-05-20,2,0,10,0,17594,Brazil,Paraíba,Belém,2
BR_PB_250190,2020-04-17,0,0,0,0,17594,Brazil,Paraíba,Belém,2
BR_PB_250190,2020-06-17,5,0,117,1,17594,Brazil,Paraíba,Belém,2
BR_PB_250190,2020-04-09,0,0,0,0,17594,Brazil,Paraíba,Belém,2
BR_PB_250190,2020-08-07,50,0,894,9,17594,Brazil,Paraíba,Belém,2
BR_PB_250190,2020-05-05,0,0,0,0,17594,Brazil,Paraíba,Belém,2
BR_PB_250190,2020-05-29,4,0,29,0,17594,Brazil,Paraíba,Belém,2
BR_PR_410690,2020-03-30,3,0,77,0,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-08-04,324,25,19092,638,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-06-09,35,4,1357,62,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-07-31,1334,27,17810,555,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-07-25,475,19,14799,464,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-05-17,10,0,639,33,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-04-18,11,0,346,8,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-08-06,743,17,20365,667,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-06-13,97,1,1676,76,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-06-24,211,3,2968,120,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-06-07,47,3,1312,57,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-05-16,22,1,629,33,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-07-29,269,20,15899,517,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-06-28,258,5,3696,134,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-07-27,150,10,15276,482,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-07-26,327,8,15126,472,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-08-07,268,11,20633,678,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-08-14,489,9,23419,777,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-06-10,63,5,1420,67,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-08-02,298,18,18515,596,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-04-20,9,0,369,9,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-06-19,193,3,2253,98,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-07-17,534,22,11338,337,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-05-22,17,0,728,35,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-05-24,27,0,778,36,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-06-03,71,2,1099,53,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-05-14,11,1,582,31,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-04-19,14,1,360,9,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-06-15,34,1,1770,79,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-07-12,468,17,9158,245,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-05-31,39,0,984,47,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-04-15,3,0,305,7,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-05-07,6,1,506,27,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-05-02,14,0,467,23,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-08-13,428,18,22930,768,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-06-20,122,1,2375,99,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-07-02,374,15,4828,160,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-05-08,8,1,514,28,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-04-03,14,0,114,0,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-06-21,112,4,2487,103,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-07-30,577,11,16476,528,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-07-28,354,15,15630,497,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-06-30,241,6,4115,145,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-05-25,12,0,790,36,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-07-18,484,6,11822,343,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-08-11,374,10,22040,734,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-04-04,38,0,152,0,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-06-25,125,2,3093,122,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-05-18,3,1,642,34,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-07-24,540,22,14324,445,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-06-16,128,4,1898,83,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-06-06,34,-1,1265,54,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-08-01,407,23,18217,578,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-06-11,121,0,1541,67,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-08-03,253,17,18768,613,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-07-23,622,19,13784,423,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-06-12,38,8,1579,75,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-03-29,0,0,74,0,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-06-01,21,2,1005,49,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-04-23,9,0,389,14,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-07-07,249,7,6692,188,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-03-28,74,0,74,0,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-05-13,14,1,571,30,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-04-16,15,1,320,8,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-06-22,179,7,2666,110,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-08-12,462,16,22502,750,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-04-22,8,5,380,14,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-05-20,29,0,677,34,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-08-05,530,12,19622,650,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-07-01,339,0,4454,145,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-07-13,171,17,9329,262,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-08-16,211,14,24094,816,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-07-09,457,8,7707,207,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-07-11,259,18,8690,228,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-06-04,44,0,1143,53,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-04-13,-3,0,299,6,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-04-01,11,0,98,0,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-05-19,6,0,648,34,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-07-14,203,23,9532,285,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-05-03,3,0,470,23,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-06-08,10,1,1322,58,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-06-17,47,7,1945,90,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-07-03,326,4,5154,164,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-06-05,88,2,1231,55,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-05-30,24,5,945,47,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-07-19,373,12,12195,355,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-05-09,27,1,541,29,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-05-01,9,6,453,23,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-07-05,256,11,6084,179,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-06-27,230,1,3438,129,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-04-07,20,2,195,3,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-07-10,724,3,8431,210,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-06-23,91,7,2757,117,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-08-08,0,0,20633,678,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-04-11,28,0,279,5,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-05-11,1,0,554,29,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-04-06,3,1,175,1,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-07-15,615,21,10147,306,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-04-17,15,0,335,8,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-04-10,14,0,251,5,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-06-14,60,2,1736,78,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-06-29,178,5,3874,139,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-07-08,558,11,7250,199,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-05-26,26,1,816,37,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-07-22,698,18,13162,404,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-04-02,2,0,100,0,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-04-25,4,0,401,14,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-05-28,52,2,904,39,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-04-21,3,0,372,9,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-08-10,873,17,21666,724,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-05-21,34,1,711,35,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-05-29,17,3,921,42,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-07-20,88,6,12283,361,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-05-05,6,3,491,26,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-05-15,25,1,607,32,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-08-09,160,29,20793,707,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-04-05,20,0,172,0,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-03-27,0,0,0,0,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-04-28,12,1,426,17,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-08-15,464,25,23883,802,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-05-23,23,1,751,36,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-03-31,10,0,87,0,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-05-04,15,0,485,23,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-07-16,657,9,10804,315,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-05-27,36,0,852,37,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-04-09,32,2,237,5,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-05-10,12,0,553,29,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-04-08,10,0,205,3,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-08-17,76,7,24170,823,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-04-14,3,1,302,7,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-04-24,8,0,397,14,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-05-06,9,0,500,26,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-06-02,23,2,1028,51,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-04-27,10,1,414,16,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-06-26,115,6,3208,128,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-07-21,181,25,12464,386,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-06-18,115,5,2060,95,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-04-29,8,0,434,17,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-07-06,359,2,6443,181,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-04-12,23,1,302,6,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-04-26,3,1,404,15,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-04-30,10,0,444,17,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-05-12,3,0,557,29,1879355,Brazil,Paraná,Curitiba,2
BR_PR_410690,2020-07-04,674,4,5828,168,1879355,Brazil,Paraná,Curitiba,2
BR_RJ_330350,2020-06-07,114,5,2183,247,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-08-04,9,6,4207,441,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-05-17,5,5,766,95,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-06-03,48,11,1875,202,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-07-25,21,5,4006,417,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-08-06,45,3,4330,446,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-08-01,46,2,4188,431,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-06-09,231,4,2412,253,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-07-24,55,1,3985,412,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-08-07,49,3,4379,449,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-06-29,3,2,3257,340,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-06-06,52,13,2069,242,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-05-18,402,0,1168,95,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-07-18,0,0,3720,384,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-05-25,67,4,1274,142,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-08-05,78,2,4285,443,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-05-16,7,2,761,90,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-07-31,22,2,4142,429,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-08-11,28,2,4489,458,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-06-13,21,8,2541,274,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-06-25,33,6,3150,331,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-03-30,4,0,7,0,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-06-23,74,6,3051,323,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-06-21,6,1,2899,315,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-07-30,34,2,4120,427,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-06-10,-4,9,2408,262,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-08-09,6,3,4443,454,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-03-28,1,0,1,0,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-06-24,66,2,3117,325,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-07-23,43,4,3930,411,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-07-17,19,0,3720,384,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-08-03,10,4,4198,435,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-07-11,6,8,3604,369,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-07-28,48,4,4058,421,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-04-21,6,2,196,17,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-03-31,0,0,7,0,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-04-16,0,1,150,12,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-06-30,9,2,3266,342,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-05-27,8,8,1306,152,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-04-15,28,3,150,11,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-03-29,2,0,3,0,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-05-14,52,9,750,84,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-04-17,9,0,159,12,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-04-02,1,0,8,0,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-06-11,35,3,2443,265,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-06-17,107,1,2765,287,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-07-26,0,0,4006,417,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-07-29,28,4,4086,425,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-07-27,4,0,4010,417,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-05-01,31,3,403,38,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-08-08,58,2,4437,451,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-06-12,77,1,2520,266,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-04-18,1,1,160,13,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-05-02,12,2,415,40,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-05-29,73,6,1453,165,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-06-08,-2,2,2181,249,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-06-22,78,2,2977,317,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-06-19,164,13,2934,309,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-08-02,0,0,4188,431,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-07-21,31,6,3842,399,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-04-06,0,0,29,2,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-05-20,7,7,1179,106,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-07-19,39,7,3759,391,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-08-10,18,2,4461,456,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-07-01,81,4,3347,346,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-04-13,8,0,96,5,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-04-05,10,0,29,2,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-05-30,313,17,1766,182,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-05-10,-19,3,591,66,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-07-02,29,4,3376,350,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-05-08,80,4,574,60,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-07-13,44,0,3648,369,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-04-19,11,0,171,13,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-05-24,5,5,1207,138,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-08-14,5,5,4611,470,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-06-01,35,6,1805,188,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-07-06,5,0,3485,351,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-04-23,40,1,264,19,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-06-15,22,1,2579,279,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-06-05,82,10,2017,229,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-04-28,15,2,327,26,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-04-04,8,2,19,2,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-08-16,105,5,4716,475,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-05-04,3,2,438,46,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-05-22,6,7,1191,119,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-04-11,5,0,73,3,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-04-27,2,0,312,24,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-04-25,17,2,283,23,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-06-02,22,3,1827,191,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-04-10,11,1,68,3,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-07-20,52,2,3811,393,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-07-04,45,1,3463,351,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-07-12,0,0,3604,369,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-07-09,19,7,3589,361,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-07-08,48,1,3570,354,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-06-28,44,0,3254,338,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-04-22,28,1,224,18,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-04-03,3,0,11,0,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-05-28,74,7,1380,159,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-06-14,16,4,2557,278,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-06-18,5,9,2770,296,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-06-27,5,6,3210,338,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-08-12,47,1,4536,459,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-05-15,4,4,754,88,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-08-17,6,0,4722,475,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-06-26,55,1,3205,332,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
BR_RJ_330350,2020-07-14,16,7,3664,376,797435,Brazil,Rio de Janeiro,Nova Iguaçu,2
