date,country,country_population,state_province,state_province_population,county,county_population,city,city_population,new_cases,new_deaths,new_recovered,cumulative_cases,cumulative_deaths,cumulative_recovered
2020-06-06,Peru,32626000,Amazonas,426800,,,,,26,0,0,758,27,0
2020-06-07,Peru,32626000,Amazonas,426800,,,,,13,0,0,771,27,0
2020-06-08,Peru,32626000,Amazonas,426800,,,,,52,0,0,823,27,0
2020-06-09,Peru,32626000,Amazonas,426800,,,,,50,0,0,873,27,0
2020-06-10,Peru,32626000,Amazonas,426800,,,,,53,0,0,926,27,0
2020-06-11,Peru,32626000,Amazonas,426800,,,,,69,0,0,995,27,0
2020-06-12,Peru,32626000,Amazonas,426800,,,,,38,1,0,1033,28,0
2020-06-13,Peru,32626000,Amazonas,426800,,,,,69,1,0,1102,29,0
2020-06-14,Peru,32626000,Amazonas,426800,,,,,68,0,0,1170,29,0
2020-06-15,Peru,32626000,Amazonas,426800,,,,,9,0,0,1179,29,0
2020-06-16,Peru,32626000,Amazonas,426800,,,,,170,1,0,1349,30,0
2020-06-17,Peru,32626000,Amazonas,426800,,,,,58,0,0,1407,30,0
2020-06-18,Peru,32626000,Amazonas,426800,,,,,33,1,0,1440,31,0
2020-06-19,Peru,32626000,Amazonas,426800,,,,,43,1,0,1483,32,0
2020-06-20,Peru,32626000,Amazonas,426800,,,,,82,1,0,1565,33,0
2020-06-21,Peru,32626000,Amazonas,426800,,,,,30,0,0,1595,33,0
2020-06-22,Peru,32626000,Amazonas,426800,,,,,17,1,0,1612,34,0
2020-06-23,Peru,32626000,Amazonas,426800,,,,,43,0,0,1655,34,0
2020-06-24,Peru,32626000,Amazonas,426800,,,,,34,0,0,1689,34,0
2020-06-25,Peru,32626000,Amazonas,426800,,,,,156,0,0,1845,34,0
2020-06-26,Peru,32626000,Amazonas,426800,,,,,71,0,0,1916,34,0
2020-06-27,Peru,32626000,Amazonas,426800,,,,,55,1,0,1971,35,0
2020-06-28,Peru,32626000,Amazonas,426800,,,,,49,7,0,2020,42,0
2020-06-29,Peru,32626000,Amazonas,426800,,,,,32,1,0,2052,43,0
2020-06-30,Peru,32626000,Amazonas,426800,,,,,103,26,0,2155,69,0
2020-07-01,Peru,32626000,Amazonas,426800,,,,,99,15,0,2254,84,0
2020-07-02,Peru,32626000,Amazonas,426800,,,,,75,1,0,2329,85,0
2020-07-03,Peru,32626000,Amazonas,426800,,,,,119,0,0,2448,85,0
2020-07-04,Peru,32626000,Amazonas,426800,,,,,114,2,0,2562,87,0
2020-07-05,Peru,32626000,Amazonas,426800,,,,,155,1,0,2717,88,0
2020-07-06,Peru,32626000,Amazonas,426800,,,,,143,0,0,2860,88,0
2020-07-07,Peru,32626000,Amazonas,426800,,,,,88,2,0,2948,90,0
2020-07-08,Peru,32626000,Amazonas,426800,,,,,135,0,0,3083,90,0
2020-02-25,Peru,32626000,Ancash,1180600,,,,,,,,0,0,0
2020-02-26,Peru,32626000,Ancash,1180600,,,,,,,,0,0,0
2020-02-27,Peru,32626000,Ancash,1180600,,,,,0,0,0,0,0,0
2020-02-28,Peru,32626000,Ancash,1180600,,,,,0,0,0,0,0,0
2020-02-29,Peru,32626000,Ancash,1180600,,,,,0,0,0,0,0,0
2020-03-01,Peru,32626000,Ancash,1180600,,,,,0,0,0,0,0,0
2020-03-02,Peru,32626000,Ancash,1180600,,,,,0,0,0,0,0,0
2020-03-03,Peru,32626000,Ancash,1180600,,,,,0,0,0,0,0,0
2020-03-04,Peru,32626000,Ancash,1180600,,,,,0,0,0,0,0,0
2020-03-05,Peru,32626000,Ancash,1180600,,,,,0,0,0,0,0,0
2020-03-06,Peru,32626000,Ancash,1180600,,,,,0,0,0,0,0,0
2020-03-07,Peru,32626000,Ancash,1180600,,,,,0,0,0,0,0,0
2020-03-08,Peru,32626000,Ancash,1180600,,,,,0,0,0,0,0,0
2020-03-09,Peru,32626000,Ancash,1180600,,,,,0,0,0,0,0,0
2020-03-10,Peru,32626000,Ancash,1180600,,,,,0,0,0,0,0,0
2020-03-11,Peru,32626000,Ancash,1180600,,,,,0,0,0,0,0,0
2020-03-12,Peru,32626000,Ancash,1180600,,,,,0,0,0,0,0,0
2020-03-13,Peru,32626000,Ancash,1180600,,,,,0,0,0,0,0,0
2020-03-14,Peru,32626000,Ancash,1180600,,,,,0,0,0,0,0,0
2020-03-15,Peru,32626000,Ancash,1180600,,,,,1,0,0,1,0,0
2020-03-16,Peru,32626000,Ancash,1180600,,,,,0,0,0,1,0,0
2020-03-17,Peru,32626000,Ancash,1180600,,,,,0,0,0,1,0,0
2020-03-18,Peru,32626000,Ancash,1180600,,,,,1,0,0,2,0,0
2020-03-19,Peru,32626000,Ancash,1180600,,,,,1,0,0,3,0,0
2020-03-20,Peru,32626000,Ancash,1180600,,,,,1,0,0,4,0,0
2020-03-21,Peru,32626000,Ancash,1180600,,,,,0,0,0,4,0,0
2020-03-22,Peru,32626000,Ancash,1180600,,,,,0,0,0,4,0,0
2020-03-23,Peru,32626000,Ancash,1180600,,,,,0,0,0,4,0,0
2020-03-24,Peru,32626000,Ancash,1180600,,,,,0,0,0,4,0,0
2020-03-25,Peru,32626000,Ancash,1180600,,,,,1,0,0,5,0,0
2020-03-26,Peru,32626000,Ancash,1180600,,,,,1,0,0,6,0,0
2020-03-27,Peru,32626000,Ancash,1180600,,,,,0,0,0,6,0,0
2020-03-28,Peru,32626000,Ancash,1180600,,,,,0,0,0,6,0,0
2020-03-29,Peru,32626000,Ancash,1180600,,,,,0,1,0,6,1,0
2020-03-30,Peru,32626000,Ancash,1180600,,,,,5,0,0,11,1,0
2020-03-31,Peru,32626000,Ancash,1180600,,,,,0,0,0,11,1,0
2020-04-01,Peru,32626000,Ancash,1180600,,,,,4,0,0,15,1,0
2020-04-02,Peru,32626000,Ancash,1180600,,,,,0,0,0,15,1,0
2020-04-03,Peru,32626000,Ancash,1180600,,,,,3,0,0,18,1,0
2020-04-04,Peru,32626000,Ancash,1180600,,,,,0,0,0,18,1,0
2020-04-05,Peru,32626000,Ancash,1180600,,,,,5,0,0,23,1,0
2020-04-06,Peru,32626000,Ancash,1180600,,,,,4,0,0,27,1,0
2020-04-07,Peru,32626000,Ancash,1180600,,,,,9,0,0,36,1,0
2020-04-08,Peru,32626000,Ancash,1180600,,,,,14,3,0,50,4,0
2020-04-09,Peru,32626000,Ancash,1180600,,,,,7,0,0,57,4,0
2020-04-10,Peru,32626000,Ancash,1180600,,,,,10,0,0,67,4,0
2020-04-11,Peru,32626000,Ancash,1180600,,,,,21,1,0,88,5,0
2020-04-12,Peru,32626000,Ancash,1180600,,,,,14,0,0,102,5,0
2020-04-13,Peru,32626000,Ancash,1180600,,,,,8,0,0,110,5,0
2020-04-14,Peru,32626000,Ancash,1180600,,,,,14,0,0,124,5,0
2020-04-15,Peru,32626000,Ancash,1180600,,,,,20,0,0,144,5,0
2020-04-16,Peru,32626000,Ancash,1180600,,,,,27,0,0,171,5,0
2020-04-17,Peru,32626000,Ancash,1180600,,,,,18,8,0,189,13,0
2020-04-18,Peru,32626000,Ancash,1180600,,,,,28,0,0,217,13,0
2020-04-19,Peru,32626000,Ancash,1180600,,,,,34,3,0,251,16,0
2020-04-20,Peru,32626000,Ancash,1180600,,,,,24,3,0,275,19,0
2020-04-21,Peru,32626000,Ancash,1180600,,,,,59,4,0,334,23,0
2020-04-22,Peru,32626000,Ancash,1180600,,,,,31,3,0,365,26,0
2020-04-23,Peru,32626000,Ancash,1180600,,,,,0,2,0,352,28,0
2020-04-24,Peru,32626000,Ancash,1180600,,,,,9,1,0,361,29,0
2020-04-25,Peru,32626000,Ancash,1180600,,,,,103,4,0,464,33,0
2020-04-26,Peru,32626000,Ancash,1180600,,,,,42,2,0,506,35,0
2020-04-27,Peru,32626000,Ancash,1180600,,,,,41,0,0,547,34,0
2020-04-28,Peru,32626000,Ancash,1180600,,,,,51,5,0,598,39,0
2020-04-29,Peru,32626000,Ancash,1180600,,,,,32,13,0,630,52,0
2020-04-30,Peru,32626000,Ancash,1180600,,,,,63,4,0,693,56,0
2020-05-01,Peru,32626000,Ancash,1180600,,,,,129,0,0,822,56,0
2020-05-02,Peru,32626000,Ancash,1180600,,,,,85,10,0,907,66,0
2020-05-03,Peru,32626000,Ancash,1180600,,,,,86,11,0,993,77,0
2020-05-04,Peru,32626000,Ancash,1180600,,,,,21,0,0,1014,77,0
2020-05-05,Peru,32626000,Ancash,1180600,,,,,145,8,0,1159,85,0
2020-05-06,Peru,32626000,Ancash,1180600,,,,,97,0,0,1256,85,0
2020-05-07,Peru,32626000,Ancash,1180600,,,,,51,8,0,1307,93,0
2020-05-08,Peru,32626000,Ancash,1180600,,,,,83,13,0,1390,106,0
2020-05-09,Peru,32626000,Ancash,1180600,,,,,82,0,0,1472,106,0
2020-05-10,Peru,32626000,Ancash,1180600,,,,,35,0,0,1507,106,0
2020-05-11,Peru,32626000,Ancash,1180600,,,,,14,0,0,1521,106,0
2020-05-12,Peru,32626000,Ancash,1180600,,,,,32,0,0,1553,106,0
2020-05-13,Peru,32626000,Ancash,1180600,,,,,67,13,0,1620,119,0
2020-05-14,Peru,32626000,Ancash,1180600,,,,,78,0,0,1698,119,0
2020-05-15,Peru,32626000,Ancash,1180600,,,,,81,18,0,1779,137,0
2020-05-16,Peru,32626000,Ancash,1180600,,,,,192,5,0,1971,142,0
2020-05-17,Peru,32626000,Ancash,1180600,,,,,124,0,0,2095,142,0
2020-05-18,Peru,32626000,Ancash,1180600,,,,,58,16,0,2153,158,0
2020-05-19,Peru,32626000,Ancash,1180600,,,,,73,17,0,2226,175,0
2020-05-20,Peru,32626000,Ancash,1180600,,,,,128,0,0,2354,175,0
2020-05-21,Peru,32626000,Ancash,1180600,,,,,112,19,0,2466,194,0
2020-05-22,Peru,32626000,Ancash,1180600,,,,,91,2,0,2557,196,0
2020-05-23,Peru,32626000,Ancash,1180600,,,,,165,12,0,2722,208,0
2020-05-24,Peru,32626000,Ancash,1180600,,,,,110,1,0,2832,209,0
2020-05-25,Peru,32626000,Ancash,1180600,,,,,10,0,0,2842,209,0
2020-05-26,Peru,32626000,Ancash,1180600,,,,,407,14,0,3249,223,0
2020-05-27,Peru,32626000,Ancash,1180600,,,,,0,14,0,3196,237,0
2020-05-28,Peru,32626000,Ancash,1180600,,,,,259,4,0,3455,241,0
2020-05-29,Peru,32626000,Ancash,1180600,,,,,0,11,0,3384,252,0
2020-05-30,Peru,32626000,Ancash,1180600,,,,,131,10,0,3515,262,0
2020-05-31,Peru,32626000,Ancash,1180600,,,,,705,5,0,4220,267,0
2020-06-01,Peru,32626000,Ancash,1180600,,,,,224,3,0,4444,270,0
2020-06-02,Peru,32626000,Ancash,1180600,,,,,224,7,0,4668,277,0
2020-06-03,Peru,32626000,Ancash,1180600,,,,,0,9,0,4647,286,0
2020-06-04,Peru,32626000,Ancash,1180600,,,,,401,6,0,5048,292,0
2020-06-05,Peru,32626000,Ancash,1180600,,,,,178,8,0,5226,300,0
2020-06-06,Peru,32626000,Ancash,1180600,,,,,64,5,0,5290,305,0
2020-06-07,Peru,32626000,Ancash,1180600,,,,,96,7,0,5386,312,0
2020-06-08,Peru,32626000,Ancash,1180600,,,,,57,6,0,5443,318,0
2020-06-09,Peru,32626000,Ancash,1180600,,,,,139,9,0,5582,327,0
2020-06-10,Peru,32626000,Ancash,1180600,,,,,154,8,0,5736,335,0
2020-06-11,Peru,32626000,Ancash,1180600,,,,,149,5,0,5885,340,0
2020-06-12,Peru,32626000,Ancash,1180600,,,,,115,7,0,6000,347,0
2020-06-13,Peru,32626000,Ancash,1180600,,,,,155,11,0,6155,358,0
2020-06-14,Peru,32626000,Ancash,1180600,,,,,139,13,0,6294,371,0
2020-06-15,Peru,32626000,Ancash,1180600,,,,,116,7,0,6410,378,0
2020-06-16,Peru,32626000,Ancash,1180600,,,,,99,9,0,6509,387,0
2020-06-17,Peru,32626000,Ancash,1180600,,,,,140,7,0,6649,394,0
2020-06-18,Peru,32626000,Ancash,1180600,,,,,97,3,0,6746,397,0
2020-06-19,Peru,32626000,Ancash,1180600,,,,,131,6,0,6877,403,0
2020-06-20,Peru,32626000,Ancash,1180600,,,,,125,8,0,7002,411,0
2020-06-21,Peru,32626000,Ancash,1180600,,,,,131,8,0,7133,419,0
2020-06-22,Peru,32626000,Ancash,1180600,,,,,115,7,0,7248,426,0
2020-06-23,Peru,32626000,Ancash,1180600,,,,,99,5,0,7347,431,0
2020-06-24,Peru,32626000,Ancash,1180600,,,,,97,6,0,7444,437,0
2020-06-25,Peru,32626000,Ancash,1180600,,,,,109,4,0,7553,441,0
2020-06-26,Peru,32626000,Ancash,1180600,,,,,99,3,0,7652,444,0
2020-06-27,Peru,32626000,Ancash,1180600,,,,,100,8,0,7752,452,0
2020-06-28,Peru,32626000,Ancash,1180600,,,,,76,5,0,7828,457,0
2020-06-29,Peru,32626000,Ancash,1180600,,,,,46,11,0,7874,468,0
2020-06-30,Peru,32626000,Ancash,1180600,,,,,114,6,0,7988,474,0
2020-07-01,Peru,32626000,Ancash,1180600,,,,,142,4,0,8130,478,0
2020-07-02,Peru,32626000,Ancash,1180600,,,,,133,9,0,8263,487,0
2020-07-03,Peru,32626000,Ancash,1180600,,,,,120,8,0,8383,495,0
2020-07-04,Peru,32626000,Ancash,1180600,,,,,127,8,0,8510,503,0
2020-07-05,Peru,32626000,Ancash,1180600,,,,,142,2,0,8652,505,0
2020-07-06,Peru,32626000,Ancash,1180600,,,,,80,7,0,8732,512,0
2020-07-07,Peru,32626000,Ancash,1180600,,,,,186,6,0,8918,518,0
2020-07-08,Peru,32626000,Ancash,1180600,,,,,153,9,0,9071,527,0
2020-02-25,Peru,32626000,Arequipa,1497400,,,,,,,,0,0,0
2020-02-26,Peru,32626000,Arequipa,1497400,,,,,,,,0,0,0
2020-02-27,Peru,32626000,Arequipa,1497400,,,,,0,0,0,0,0,0
2020-02-28,Peru,32626000,Arequipa,1497400,,,,,0,0,0,0,0,0
2020-02-29,Peru,32626000,Arequipa,1497400,,,,,0,0,0,0,0,0
2020-03-01,Peru,32626000,Arequipa,1497400,,,,,0,0,0,0,0,0
2020-03-02,Peru,32626000,Arequipa,1497400,,,,,0,0,0,0,0,0
2020-03-03,Peru,32626000,Arequipa,1497400,,,,,0,0,0,0,0,0
2020-03-04,Peru,32626000,Arequipa,1497400,,,,,0,0,0,0,0,0
2020-03-05,Peru,32626000,Arequipa,1497400,,,,,0,0,0,0,0,0
2020-03-06,Peru,32626000,Arequipa,1497400,,,,,0,0,0,0,0,0
2020-03-07,Peru,32626000,Arequipa,1497400,,,,,1,0,0,1,0,0
2020-03-08,Peru,32626000,Arequipa,1497400,,,,,0,0,0,1,0,0
2020-03-09,Peru,32626000,Arequipa,1497400,,,,,0,0,0,1,0,0
2020-03-10,Peru,32626000,Arequipa,1497400,,,,,0,0,0,1,0,0
2020-03-11,Peru,32626000,Arequipa,1497400,,,,,1,0,0,2,0,0
2020-03-12,Peru,32626000,Arequipa,1497400,,,,,0,0,0,2,0,0
2020-03-13,Peru,32626000,Arequipa,1497400,,,,,0,0,0,2,0,0
2020-03-14,Peru,32626000,Arequipa,1497400,,,,,0,0,0,2,0,0
2020-03-15,Peru,32626000,Arequipa,1497400,,,,,0,0,0,2,0,0
2020-03-16,Peru,32626000,Arequipa,1497400,,,,,0,0,0,2,0,0
2020-03-17,Peru,32626000,Arequipa,1497400,,,,,0,0,0,2,0,0
2020-03-18,Peru,32626000,Arequipa,1497400,,,,,0,0,0,2,0,0
2020-03-19,Peru,32626000,Arequipa,1497400,,,,,1,0,0,3,0,0
2020-03-20,Peru,32626000,Arequipa,1497400,,,,,0,0,0,3,0,0
2020-03-21,Peru,32626000,Arequipa,1497400,,,,,1,0,0,4,0,0
2020-03-22,Peru,32626000,Arequipa,1497400,,,,,0,0,0,4,0,0
2020-03-23,Peru,32626000,Arequipa,1497400,,,,,3,0,0,7,0,0
2020-03-24,Peru,32626000,Arequipa,1497400,,,,,2,0,0,9,0,0
2020-03-25,Peru,32626000,Arequipa,1497400,,,,,1,0,0,10,0,0
2020-03-26,Peru,32626000,Arequipa,1497400,,,,,5,0,0,15,0,0
2020-03-27,Peru,32626000,Arequipa,1497400,,,,,0,0,0,15,0,0
2020-03-28,Peru,32626000,Arequipa,1497400,,,,,0,0,0,15,0,0
2020-03-29,Peru,32626000,Arequipa,1497400,,,,,0,0,0,15,0,0
2020-03-30,Peru,32626000,Arequipa,1497400,,,,,6,0,0,21,0,0
2020-03-31,Peru,32626000,Arequipa,1497400,,,,,5,0,0,26,0,0
2020-04-01,Peru,32626000,Arequipa,1497400,,,,,4,1,0,30,1,0
2020-04-02,Peru,32626000,Arequipa,1497400,,,,,0,0,0,30,1,0
2020-04-03,Peru,32626000,Arequipa,1497400,,,,,7,0,0,37,1,0
2020-04-04,Peru,32626000,Arequipa,1497400,,,,,0,1,0,37,2,0
2020-04-05,Peru,32626000,Arequipa,1497400,,,,,14,1,0,51,3,0
2020-04-06,Peru,32626000,Arequipa,1497400,,,,,9,1,0,60,4,0
2020-04-07,Peru,32626000,Arequipa,1497400,,,,,6,0,0,66,4,0
2020-04-08,Peru,32626000,Arequipa,1497400,,,,,8,1,0,74,5,0
2020-04-09,Peru,32626000,Arequipa,1497400,,,,,3,0,0,77,4,0
2020-04-10,Peru,32626000,Arequipa,1497400,,,,,6,0,0,83,4,0
2020-04-11,Peru,32626000,Arequipa,1497400,,,,,2,0,0,85,4,0
2020-04-12,Peru,32626000,Arequipa,1497400,,,,,1,0,0,86,4,0
2020-04-13,Peru,32626000,Arequipa,1497400,,,,,12,0,0,98,4,0
2020-04-14,Peru,32626000,Arequipa,1497400,,,,,1,1,0,99,5,0
2020-04-15,Peru,32626000,Arequipa,1497400,,,,,0,0,0,98,5,0
2020-04-16,Peru,32626000,Arequipa,1497400,,,,,13,0,0,111,5,0
2020-04-17,Peru,32626000,Arequipa,1497400,,,,,23,0,0,134,5,0
2020-04-18,Peru,32626000,Arequipa,1497400,,,,,12,0,0,146,5,0
2020-04-19,Peru,32626000,Arequipa,1497400,,,,,46,0,0,192,5,0
2020-04-20,Peru,32626000,Arequipa,1497400,,,,,37,3,0,229,8,0
2020-04-21,Peru,32626000,Arequipa,1497400,,,,,44,0,0,273,8,0
2020-04-22,Peru,32626000,Arequipa,1497400,,,,,3,0,0,276,8,0
2020-04-23,Peru,32626000,Arequipa,1497400,,,,,15,0,0,291,8,0
2020-04-24,Peru,32626000,Arequipa,1497400,,,,,20,2,0,311,10,0
2020-04-25,Peru,32626000,Arequipa,1497400,,,,,53,0,0,364,10,0
2020-04-26,Peru,32626000,Arequipa,1497400,,,,,32,0,0,396,10,0
2020-04-27,Peru,32626000,Arequipa,1497400,,,,,83,1,0,479,11,0
2020-04-28,Peru,32626000,Arequipa,1497400,,,,,22,0,0,501,11,0
2020-04-29,Peru,32626000,Arequipa,1497400,,,,,28,0,0,529,11,0
2020-04-30,Peru,32626000,Arequipa,1497400,,,,,42,0,0,571,11,0
2020-05-01,Peru,32626000,Arequipa,1497400,,,,,53,0,0,624,11,0
2020-05-02,Peru,32626000,Arequipa,1497400,,,,,31,5,0,655,16,0
2020-05-03,Peru,32626000,Arequipa,1497400,,,,,37,0,0,692,16,0
2020-05-04,Peru,32626000,Arequipa,1497400,,,,,0,0,0,692,16,0
2020-05-05,Peru,32626000,Arequipa,1497400,,,,,71,2,0,763,18,0
2020-05-06,Peru,32626000,Arequipa,1497400,,,,,27,2,0,790,20,0
