date,country,country_population,state_province,state_province_population,county,county_population,city,city_population,new_cases,new_deaths,new_recovered,cumulative_cases,cumulative_deaths,cumulative_recovered
2020-02-25,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,,,,0.0,0.0,0.0
2020-02-26,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,,,,0.0,0.0,0.0
2020-02-27,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-28,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-29,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-01,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-02,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-03,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-04,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-05,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-06,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-07,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-08,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-09,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-10,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-11,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-12,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-13,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-14,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-15,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,1.0,0.0,0.0,1.0,0.0,0.0
2020-03-16,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0
2020-03-17,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0
2020-03-18,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0
2020-03-19,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,3.0,0.0,0.0,4.0,0.0,0.0
2020-03-20,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,0.0,0.0,0.0,4.0,0.0,0.0
2020-03-21,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,0.0,0.0,0.0,4.0,0.0,0.0
2020-03-22,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,0.0,0.0,0.0,4.0,0.0,0.0
2020-03-23,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,2.0,0.0,0.0,6.0,0.0,0.0
2020-03-24,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,0.0,0.0,0.0,6.0,0.0,0.0
2020-03-25,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,6.0,0.0,0.0,12.0,0.0,0.0
2020-03-26,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,1.0,0.0,0.0,13.0,0.0,0.0
2020-03-27,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,6.0,0.0,0.0,19.0,0.0,0.0
2020-03-28,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,0.0,0.0,0.0,19.0,0.0,0.0
2020-03-29,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,5.0,0.0,0.0,24.0,0.0,0.0
2020-03-30,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,0.0,0.0,0.0,24.0,0.0,0.0
2020-03-31,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,12.0,0.0,0.0,36.0,0.0,0.0
2020-04-01,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,0.0,0.0,0.0,36.0,0.0,0.0
2020-04-02,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,11.0,0.0,0.0,47.0,0.0,0.0
2020-04-03,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,1.0,0.0,0.0,48.0,0.0,0.0
2020-04-04,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,1.0,0.0,0.0,49.0,0.0,0.0
2020-04-05,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,0.0,0.0,0.0,49.0,0.0,0.0
2020-04-06,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,0.0,0.0,0.0,49.0,0.0,0.0
2020-04-07,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,4.0,0.0,0.0,53.0,0.0,0.0
2020-04-08,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,0.0,0.0,0.0,53.0,0.0,0.0
2020-04-09,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,0.0,0.0,0.0,53.0,0.0,0.0
2020-04-10,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,0.0,0.0,0.0,53.0,0.0,0.0
2020-04-11,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,2.0,1.0,0.0,55.0,1.0,0.0
2020-04-12,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,0.0,0.0,0.0,55.0,1.0,0.0
2020-04-13,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,0.0,0.0,0.0,55.0,1.0,0.0
2020-04-14,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,10.0,0.0,0.0,65.0,1.0,0.0
2020-04-15,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,0.0,0.0,0.0,65.0,1.0,0.0
2020-04-16,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,6.0,1.0,0.0,71.0,2.0,0.0
2020-04-17,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,6.0,0.0,0.0,77.0,2.0,0.0
2020-04-18,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,0.0,0.0,0.0,77.0,2.0,0.0
2020-04-19,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,3.0,0.0,0.0,80.0,2.0,0.0
2020-04-20,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,0.0,0.0,0.0,80.0,2.0,0.0
2020-04-21,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,0.0,0.0,0.0,80.0,2.0,0.0
2020-04-22,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,19.0,0.0,0.0,99.0,2.0,0.0
2020-04-23,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,6.0,0.0,0.0,105.0,2.0,0.0
2020-04-24,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,40.0,0.0,0.0,145.0,2.0,0.0
2020-04-25,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,1.0,0.0,0.0,146.0,2.0,0.0
2020-04-26,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,2.0,0.0,0.0,148.0,2.0,0.0
2020-04-27,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,13.0,0.0,0.0,161.0,2.0,0.0
2020-04-28,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,6.0,0.0,0.0,167.0,2.0,0.0
2020-04-29,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,20.0,0.0,0.0,187.0,2.0,0.0
2020-04-30,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,19.0,4.0,0.0,206.0,6.0,0.0
2020-05-01,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,20.0,1.0,0.0,226.0,7.0,0.0
2020-05-02,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,29.0,0.0,0.0,255.0,7.0,0.0
2020-05-03,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,12.0,0.0,0.0,267.0,7.0,0.0
2020-05-04,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,23.0,2.0,0.0,290.0,9.0,0.0
2020-05-05,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,3.0,1.0,0.0,293.0,10.0,0.0
2020-05-06,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,3.0,0.0,0.0,296.0,10.0,0.0
2020-05-07,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,0.0,1.0,0.0,296.0,11.0,0.0
2020-05-08,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,8.0,1.0,0.0,304.0,12.0,0.0
2020-05-09,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,3.0,2.0,0.0,307.0,14.0,0.0
2020-05-10,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,27.0,0.0,0.0,334.0,14.0,0.0
2020-05-11,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,23.0,0.0,0.0,357.0,14.0,0.0
2020-05-12,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,30.0,0.0,0.0,387.0,14.0,0.0
2020-05-13,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,17.0,1.0,0.0,404.0,15.0,0.0
2020-05-14,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,9.0,1.0,0.0,413.0,16.0,0.0
2020-05-15,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,35.0,2.0,0.0,448.0,18.0,0.0
2020-05-16,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,0.0,2.0,0.0,447.0,20.0,0.0
2020-05-17,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,30.0,0.0,0.0,477.0,20.0,0.0
2020-05-18,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,5.0,0.0,0.0,482.0,20.0,0.0
2020-05-19,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,40.0,0.0,0.0,522.0,20.0,0.0
2020-05-20,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,46.0,1.0,0.0,568.0,21.0,0.0
2020-05-21,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,27.0,0.0,0.0,595.0,21.0,0.0
2020-05-22,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,23.0,4.0,0.0,618.0,25.0,0.0
2020-05-23,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,5.0,1.0,0.0,623.0,26.0,0.0
2020-05-24,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,2.0,0.0,0.0,625.0,26.0,0.0
2020-05-25,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,34.0,0.0,0.0,659.0,26.0,0.0
2020-05-26,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,27.0,4.0,0.0,686.0,30.0,0.0
2020-05-27,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,40.0,2.0,0.0,726.0,32.0,0.0
2020-05-28,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,53.0,1.0,0.0,779.0,33.0,0.0
2020-05-29,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,28.0,0.0,0.0,807.0,33.0,0.0
2020-05-30,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,19.0,2.0,0.0,826.0,35.0,0.0
2020-05-31,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,0.0,0.0,0.0,826.0,35.0,0.0
2020-06-01,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,25.0,0.0,0.0,851.0,35.0,0.0
2020-06-02,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,49.0,0.0,0.0,900.0,35.0,0.0
2020-06-03,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,50.0,1.0,0.0,950.0,36.0,0.0
2020-06-04,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,97.0,2.0,0.0,1047.0,38.0,0.0
2020-06-05,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,39.0,10.0,0.0,1086.0,48.0,0.0
2020-06-06,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,31.0,3.0,0.0,1117.0,51.0,0.0
2020-06-07,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,0.0,0.0,0.0,1117.0,51.0,0.0
2020-06-08,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,58.0,2.0,0.0,1175.0,53.0,0.0
2020-06-09,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,62.0,3.0,0.0,1237.0,56.0,0.0
2020-06-10,Mexico,127792286.0,Aguascalientes,1434635.0,,,,,29.0,3.0,0.0,1266.0,59.0,0.0
