date,country,country_population,state_province,state_province_population,county,county_population,city,city_population,new_cases,new_deaths,new_recovered,cumulative_cases,cumulative_deaths,cumulative_recovered
1/22/2020,USA,328239523,,,,,Birmingham_Hoover_AL,1090435,0,0,,0,0,
1/23/2020,USA,328239523,,,,,Birmingham_Hoover_AL,1090435,0,0,,0,0,
1/24/2020,USA,328239523,,,,,Birmingham_Hoover_AL,1090435,0,0,,0,0,
1/25/2020,USA,328239523,,,,,Birmingham_Hoover_AL,1090435,0,0,,0,0,
1/26/2020,USA,328239523,,,,,Birmingham_Hoover_AL,1090435,0,0,,0,0,
1/27/2020,USA,328239523,,,,,Birmingham_Hoover_AL,1090435,0,0,,0,0,
1/28/2020,USA,328239523,,,,,Birmingham_Hoover_AL,1090435,0,0,,0,0,
1/29/2020,USA,328239523,,,,,Birmingham_Hoover_AL,1090435,0,0,,0,0,
1/30/2020,USA,328239523,,,,,Birmingham_Hoover_AL,1090435,0,0,,0,0,
1/31/2020,USA,328239523,,,,,Birmingham_Hoover_AL,1090435,0,0,,0,0,
2/1/2020,USA,328239523,,,,,Birmingham_Hoover_AL,1090435,0,0,,0,0,
2/2/2020,USA,328239523,,,,,Birmingham_Hoover_AL,1090435,0,0,,0,0,
2/3/2020,USA,328239523,,,,,Birmingham_Hoover_AL,1090435,0,0,,0,0,
2/4/2020,USA,328239523,,,,,Birmingham_Hoover_AL,1090435,0,0,,0,0,
2/5/2020,USA,328239523,,,,,Birmingham_Hoover_AL,1090435,0,0,,0,0,
2/6/2020,USA,328239523,,,,,Birmingham_Hoover_AL,1090435,0,0,,0,0,
2/7/2020,USA,328239523,,,,,Birmingham_Hoover_AL,1090435,0,0,,0,0,
2/8/2020,USA,328239523,,,,,Birmingham_Hoover_AL,1090435,0,0,,0,0,
2/9/2020,USA,328239523,,,,,Birmingham_Hoover_AL,1090435,0,0,,0,0,
2/10/2020,USA,328239523,,,,,Birmingham_Hoover_AL,1090435,0,0,,0,0,
2/11/2020,USA,328239523,,,,,Birmingham_Hoover_AL,1090435,0,0,,0,0,
2/12/2020,USA,328239523,,,,,Birmingham_Hoover_AL,1090435,0,0,,0,0,
2/13/2020,USA,328239523,,,,,Birmingham_Hoover_AL,1090435,0,0,,0,0,
