key,date,new_cases,new_deaths,cumulative_cases,cumulative_deaths,population,country,state_province,county
AR_C_002,2020-07-22,14,0,393,18,157932,Argentina,None,None
AR_C_002,2020-07-23,16,1,409,19,157932,Argentina,None,None
AR_C_002,2020-07-24,29,1,438,20,157932,Argentina,None,None
AR_C_002,2020-07-25,11,0,449,20,157932,Argentina,None,None
AR_C_002,2020-07-26,9,0,458,20,157932,Argentina,None,None
AR_C_002,2020-07-27,13,0,471,20,157932,Argentina,None,None
AR_C_002,2020-07-28,15,0,486,20,157932,Argentina,None,None
AR_C_002,2020-07-29,12,1,498,21,157932,Argentina,None,None
AR_C_002,2020-07-30,17,1,515,22,157932,Argentina,None,None
AR_C_002,2020-07-31,21,0,536,22,157932,Argentina,None,None
AR_C_002,2020-08-01,13,0,549,22,157932,Argentina,None,None
AR_C_002,2020-08-02,11,0,560,22,157932,Argentina,None,None
AR_C_002,2020-08-03,13,0,573,22,157932,Argentina,None,None
AR_C_002,2020-08-04,20,0,593,22,157932,Argentina,None,None
AR_C_002,2020-08-05,15,0,608,22,157932,Argentina,None,None
AR_C_002,2020-08-06,8,0,616,22,157932,Argentina,None,None
AR_C_002,2020-08-07,19,0,635,22,157932,Argentina,None,None
AR_C_002,2020-08-08,7,0,642,22,157932,Argentina,None,None
AR_C_002,2020-08-09,9,0,651,22,157932,Argentina,None,None
AR_C_002,2020-08-10,12,1,663,23,157932,Argentina,None,None
AR_C_002,2020-08-11,12,0,675,23,157932,Argentina,None,None
AR_C_002,2020-08-12,15,0,690,23,157932,Argentina,None,None
AR_C_002,2020-08-13,28,1,718,24,157932,Argentina,None,None
AR_C_002,2020-08-14,18,1,736,25,157932,Argentina,None,None
AR_C_002,2020-08-15,11,0,747,25,157932,Argentina,None,None
AR_C_002,2020-08-16,4,0,751,25,157932,Argentina,None,None
AR_C_002,2020-08-17,11,0,762,25,157932,Argentina,None,None
AR_C_002,2020-08-18,12,0,774,25,157932,Argentina,None,None
AR_C_002,2020-08-19,54,0,828,25,157932,Argentina,None,None
AR_C_002,2020-08-20,12,0,840,25,157932,Argentina,None,None
AR_C_002,2020-08-21,11,0,851,25,157932,Argentina,None,None
AR_C_002,2020-08-22,19,2,870,27,157932,Argentina,None,None
AR_C_002,2020-08-23,6,0,876,27,157932,Argentina,None,None
AR_C_002,2020-08-24,24,0,900,27,157932,Argentina,None,None
AR_C_002,2020-08-25,8,0,908,27,157932,Argentina,None,None
AR_C_002,2020-08-26,3,0,911,27,157932,Argentina,None,None
BR_BA_292740,2020-03-27,0,0,0,0,2921087,Brazil,None,None
BR_BA_292740,2020-03-28,82,0,82,0,2921087,Brazil,None,None
BR_BA_292740,2020-03-29,21,1,103,1,2921087,Brazil,None,None
BR_BA_292740,2020-03-30,14,0,117,1,2921087,Brazil,None,None
BR_BA_292740,2020-03-31,15,1,132,2,2921087,Brazil,None,None
BR_BA_292740,2020-04-01,21,0,153,2,2921087,Brazil,None,None
BR_BA_292740,2020-04-02,14,1,167,3,2921087,Brazil,None,None
BR_BA_292740,2020-04-03,16,2,183,5,2921087,Brazil,None,None
BR_BA_292740,2020-04-04,32,0,215,5,2921087,Brazil,None,None
BR_BA_292740,2020-04-05,28,2,243,7,2921087,Brazil,None,None
BR_BA_292740,2020-04-06,14,1,257,8,2921087,Brazil,None,None
BR_BA_292740,2020-04-07,11,2,268,10,2921087,Brazil,None,None
BR_BA_292740,2020-04-08,22,1,290,11,2921087,Brazil,None,None
BR_BA_292740,2020-04-09,22,0,312,11,2921087,Brazil,None,None
BR_BA_292740,2020-04-10,29,0,341,11,2921087,Brazil,None,None
BR_BA_292740,2020-04-11,12,0,353,11,2921087,Brazil,None,None
BR_BA_292740,2020-04-12,9,0,362,11,2921087,Brazil,None,None
BR_BA_292740,2020-04-13,26,0,388,11,2921087,Brazil,None,None
BR_BA_292740,2020-04-14,37,2,425,13,2921087,Brazil,None,None
BR_BA_292740,2020-04-15,94,-13,519,0,2921087,Brazil,None,None
BR_BA_292740,2020-04-16,50,18,569,18,2921087,Brazil,None,None
BR_BA_292740,2020-04-17,73,0,642,18,2921087,Brazil,None,None
BR_BA_292740,2020-04-18,117,1,759,19,2921087,Brazil,None,None
BR_BA_292740,2020-04-19,3,3,762,22,2921087,Brazil,None,None
BR_BA_292740,2020-04-20,59,1,821,23,2921087,Brazil,None,None
BR_BA_292740,2020-04-21,101,1,922,24,2921087,Brazil,None,None
BR_BA_292740,2020-04-22,112,4,1034,28,2921087,Brazil,None,None
BR_BA_292740,2020-04-23,97,6,1131,34,2921087,Brazil,None,None
BR_BA_292740,2020-04-24,87,3,1218,37,2921087,Brazil,None,None
BR_BA_292740,2020-04-25,85,1,1303,38,2921087,Brazil,None,None
BR_BA_292740,2020-04-26,54,1,1357,39,2921087,Brazil,None,None
BR_BA_292740,2020-04-27,73,9,1430,48,2921087,Brazil,None,None
BR_BA_292740,2020-04-28,148,8,1578,56,2921087,Brazil,None,None
BR_BA_292740,2020-04-29,61,6,1639,62,2921087,Brazil,None,None
BR_BA_292740,2020-04-30,145,5,1784,67,2921087,Brazil,None,None
BR_BA_292740,2020-05-01,211,9,1995,76,2921087,Brazil,None,None
BR_BA_292740,2020-05-02,105,2,2100,78,2921087,Brazil,None,None
BR_BA_292740,2020-05-03,147,2,2247,80,2921087,Brazil,None,None
BR_BA_292740,2020-05-04,123,11,2370,91,2921087,Brazil,None,None
BR_BA_292740,2020-05-05,229,4,2599,95,2921087,Brazil,None,None
BR_BA_292740,2020-05-06,147,3,2746,98,2921087,Brazil,None,None
BR_BA_292740,2020-05-07,131,3,2877,101,2921087,Brazil,None,None
BR_BA_292740,2020-05-08,252,17,3129,118,2921087,Brazil,None,None
BR_BA_292740,2020-05-09,213,9,3342,127,2921087,Brazil,None,None
BR_BA_292740,2020-05-10,328,1,3670,128,2921087,Brazil,None,None
BR_BA_292740,2020-05-11,214,10,3884,138,2921087,Brazil,None,None
BR_BA_292740,2020-05-12,223,7,4107,145,2921087,Brazil,None,None
BR_BA_292740,2020-05-13,242,3,4349,148,2921087,Brazil,None,None
BR_BA_292740,2020-05-14,270,19,4619,167,2921087,Brazil,None,None
BR_BA_292740,2020-05-15,223,37,4842,204,2921087,Brazil,None,None
BR_BA_292740,2020-05-16,425,-19,5267,185,2921087,Brazil,None,None
BR_BA_292740,2020-05-17,50,28,5317,213,2921087,Brazil,None,None
BR_BA_292740,2020-05-18,9,16,5326,229,2921087,Brazil,None,None
BR_BA_292740,2020-05-19,1780,-14,7106,215,2921087,Brazil,None,None
BR_BA_292740,2020-05-20,63,26,7169,241,2921087,Brazil,None,None
BR_BA_292740,2020-05-21,409,7,7578,248,2921087,Brazil,None,None
BR_BA_292740,2020-05-22,282,9,7860,257,2921087,Brazil,None,None
BR_BA_292740,2020-05-23,224,7,8084,264,2921087,Brazil,None,None
BR_BA_292740,2020-05-24,650,39,8734,303,2921087,Brazil,None,None
BR_BA_292740,2020-05-25,207,11,8941,314,2921087,Brazil,None,None
BR_BA_292740,2020-05-26,286,14,9227,328,2921087,Brazil,None,None
BR_BA_292740,2020-05-27,245,29,9472,357,2921087,Brazil,None,None
BR_BA_292740,2020-05-28,534,33,10006,390,2921087,Brazil,None,None
BR_BA_292740,2020-05-29,479,31,10485,421,2921087,Brazil,None,None
BR_BA_292740,2020-05-30,306,22,10791,443,2921087,Brazil,None,None
BR_BA_292740,2020-05-31,427,10,11218,453,2921087,Brazil,None,None
BR_BA_292740,2020-06-01,281,21,11499,474,2921087,Brazil,None,None
BR_BA_292740,2020-06-02,1455,19,12954,493,2921087,Brazil,None,None
BR_BA_292740,2020-06-03,413,18,13367,511,2921087,Brazil,None,None
BR_BA_292740,2020-06-04,434,24,13801,535,2921087,Brazil,None,None
BR_BA_292740,2020-06-05,1459,23,15260,558,2921087,Brazil,None,None
BR_BA_292740,2020-06-06,464,21,15724,579,2921087,Brazil,None,None
BR_BA_292740,2020-06-07,375,21,16099,600,2921087,Brazil,None,None
BR_BA_292740,2020-06-08,224,22,16323,622,2921087,Brazil,None,None
BR_BA_292740,2020-06-09,901,18,17224,640,2921087,Brazil,None,None
BR_BA_292740,2020-06-10,977,34,18201,674,2921087,Brazil,None,None
BR_BA_292740,2020-06-11,583,33,18784,707,2921087,Brazil,None,None
BR_BA_292740,2020-06-12,309,13,19093,720,2921087,Brazil,None,None
BR_BA_292740,2020-06-13,639,8,19732,728,2921087,Brazil,None,None
BR_BA_292740,2020-06-14,161,14,19893,742,2921087,Brazil,None,None
BR_BA_292740,2020-06-15,745,10,20638,752,2921087,Brazil,None,None
BR_BA_292740,2020-06-16,565,23,21203,775,2921087,Brazil,None,None
BR_BA_292740,2020-06-17,752,25,21955,800,2921087,Brazil,None,None
BR_BA_292740,2020-06-18,299,27,22254,827,2921087,Brazil,None,None
BR_BA_292740,2020-06-19,523,27,22777,854,2921087,Brazil,None,None
BR_BA_292740,2020-06-20,347,30,23124,884,2921087,Brazil,None,None
BR_BA_292740,2020-06-21,359,20,23483,904,2921087,Brazil,None,None
BR_BA_292740,2020-06-22,180,15,23663,919,2921087,Brazil,None,None
BR_BA_292740,2020-06-23,730,34,24393,953,2921087,Brazil,None,None
BR_BA_292740,2020-06-24,1410,38,25803,991,2921087,Brazil,None,None
BR_BA_292740,2020-06-25,1061,38,26864,1029,2921087,Brazil,None,None
BR_BA_292740,2020-06-26,849,17,27713,1046,2921087,Brazil,None,None
BR_BA_292740,2020-06-27,3486,19,31199,1065,2921087,Brazil,None,None
BR_BA_292740,2020-06-28,1203,28,32402,1093,2921087,Brazil,None,None
BR_BA_292740,2020-06-29,271,36,32673,1129,2921087,Brazil,None,None
BR_BA_292740,2020-06-30,1238,34,33911,1163,2921087,Brazil,None,None
BR_BA_292740,2020-07-01,1115,26,35026,1189,2921087,Brazil,None,None
BR_BA_292740,2020-07-02,855,20,35881,1209,2921087,Brazil,None,None
BR_BA_292740,2020-07-03,975,25,36856,1234,2921087,Brazil,None,None
BR_BA_292740,2020-07-04,1196,22,38052,1256,2921087,Brazil,None,None
BR_BA_292740,2020-07-05,459,21,38511,1277,2921087,Brazil,None,None
BR_BA_292740,2020-07-06,221,34,38732,1311,2921087,Brazil,None,None
BR_BA_292740,2020-07-07,1188,28,39920,1339,2921087,Brazil,None,None
BR_BA_292740,2020-07-08,999,27,40919,1366,2921087,Brazil,None,None
BR_BA_292740,2020-07-09,603,12,41522,1378,2921087,Brazil,None,None
BR_BA_292740,2020-07-10,591,14,42113,1392,2921087,Brazil,None,None
BR_BA_292740,2020-07-11,621,23,42734,1415,2921087,Brazil,None,None
BR_BA_292740,2020-07-12,334,9,43068,1424,2921087,Brazil,None,None
BR_BA_292740,2020-07-13,171,17,43239,1441,2921087,Brazil,None,None
BR_BA_292740,2020-07-14,747,18,43986,1459,2921087,Brazil,None,None
BR_BA_292740,2020-07-15,600,24,44586,1483,2921087,Brazil,None,None
BR_BA_292740,2020-07-16,898,31,45484,1514,2921087,Brazil,None,None
BR_BA_292740,2020-07-17,477,7,45961,1521,2921087,Brazil,None,None
BR_BA_292740,2020-07-18,436,7,46397,1528,2921087,Brazil,None,None
BR_BA_292740,2020-07-19,190,11,46587,1539,2921087,Brazil,None,None
BR_BA_292740,2020-07-20,142,6,46729,1545,2921087,Brazil,None,None
BR_BA_292740,2020-07-21,732,14,47461,1559,2921087,Brazil,None,None
BR_BA_292740,2020-07-22,1388,23,48849,1582,2921087,Brazil,None,None
BR_BA_292740,2020-07-23,1370,23,50219,1605,2921087,Brazil,None,None
BR_BA_292740,2020-07-24,958,25,51177,1630,2921087,Brazil,None,None
BR_BA_292740,2020-07-25,843,6,52020,1636,2921087,Brazil,None,None
BR_BA_292740,2020-07-26,243,5,52263,1641,2921087,Brazil,None,None
BR_BA_292740,2020-07-27,154,8,52417,1649,2921087,Brazil,None,None
BR_BA_292740,2020-07-28,1103,6,53520,1655,2921087,Brazil,None,None
BR_BA_292740,2020-07-29,968,14,54488,1669,2921087,Brazil,None,None
BR_BA_292740,2020-07-30,1014,45,55502,1714,2921087,Brazil,None,None
BR_BA_292740,2020-07-31,1238,41,56740,1755,2921087,Brazil,None,None
BR_BA_292740,2020-08-01,530,27,57270,1782,2921087,Brazil,None,None
BR_BA_292740,2020-08-02,199,25,57469,1807,2921087,Brazil,None,None
BR_BA_292740,2020-08-03,126,26,57595,1833,2921087,Brazil,None,None
BR_BA_292740,2020-08-04,812,27,58407,1860,2921087,Brazil,None,None
BR_BA_292740,2020-08-05,1149,31,59556,1891,2921087,Brazil,None,None
BR_BA_292740,2020-08-06,1052,37,60608,1928,2921087,Brazil,None,None
BR_BA_292740,2020-08-07,974,21,61582,1949,2921087,Brazil,None,None
BR_BA_292740,2020-08-08,644,13,62226,1962,2921087,Brazil,None,None
BR_BA_292740,2020-08-09,257,22,62483,1984,2921087,Brazil,None,None
BR_BA_292740,2020-08-10,103,19,62586,2003,2921087,Brazil,None,None
BR_BA_292740,2020-08-11,1223,11,63809,2014,2921087,Brazil,None,None
BR_BA_292740,2020-08-12,992,22,64801,2036,2921087,Brazil,None,None
BR_BA_292740,2020-08-13,1103,29,65904,2065,2921087,Brazil,None,None
BR_BA_292740,2020-08-14,1032,28,66936,2093,2921087,Brazil,None,None
BR_BA_292740,2020-08-15,905,29,67841,2122,2921087,Brazil,None,None
BR_BA_292740,2020-08-16,153,31,67994,2153,2921087,Brazil,None,None
BR_BA_292740,2020-08-17,105,21,68099,2174,2921087,Brazil,None,None
BR_BA_292740,2020-08-18,949,16,69048,2190,2921087,Brazil,None,None
BR_BA_292740,2020-08-19,1019,23,70067,2213,2921087,Brazil,None,None
BR_BA_292740,2020-08-20,1008,25,71075,2238,2921087,Brazil,None,None
BR_BA_292740,2020-08-21,186,25,71261,2263,2921087,Brazil,None,None
BR_BA_292740,2020-08-22,984,13,72245,2276,2921087,Brazil,None,None
BR_BA_292740,2020-08-23,134,15,72379,2291,2921087,Brazil,None,None
BR_BA_292740,2020-08-24,33,14,72412,2305,2921087,Brazil,None,None
BR_BA_292740,2020-08-25,793,26,73205,2331,2921087,Brazil,None,None
BR_BA_292740,2020-08-26,944,45,74149,2376,2921087,Brazil,None,None
BR_MG_310620,2020-03-27,0,0,0,0,2501576,Brazil,None,None
BR_MG_310620,2020-03-28,129,0,129,0,2501576,Brazil,None,None
BR_MG_310620,2020-03-29,14,0,143,0,2501576,Brazil,None,None
BR_MG_310620,2020-03-30,20,1,163,1,2501576,Brazil,None,None
BR_MG_310620,2020-03-31,0,1,163,2,2501576,Brazil,None,None
BR_MG_310620,2020-04-01,25,0,188,2,2501576,Brazil,None,None
BR_MG_310620,2020-04-02,22,1,210,3,2501576,Brazil,None,None
BR_MG_310620,2020-04-03,15,0,225,3,2501576,Brazil,None,None
BR_MG_310620,2020-04-04,12,0,237,3,2501576,Brazil,None,None
BR_MG_310620,2020-04-05,25,0,262,3,2501576,Brazil,None,None
BR_MG_310620,2020-04-06,2,1,264,4,2501576,Brazil,None,None
BR_MG_310620,2020-04-07,11,1,275,5,2501576,Brazil,None,None
BR_MG_310620,2020-04-08,24,1,299,6,2501576,Brazil,None,None
BR_MG_310620,2020-04-09,11,0,310,6,2501576,Brazil,None,None
BR_MG_310620,2020-04-10,20,0,330,6,2501576,Brazil,None,None
BR_MG_310620,2020-04-11,8,0,338,6,2501576,Brazil,None,None
BR_MG_310620,2020-04-12,17,0,355,6,2501576,Brazil,None,None
BR_MG_310620,2020-04-13,2,0,357,6,2501576,Brazil,None,None
BR_MG_310620,2020-04-14,16,0,373,6,2501576,Brazil,None,None
BR_MG_310620,2020-04-15,7,0,380,6,2501576,Brazil,None,None
BR_MG_310620,2020-04-16,10,1,390,7,2501576,Brazil,None,None
BR_MG_310620,2020-04-17,16,1,406,8,2501576,Brazil,None,None
BR_MG_310620,2020-04-18,14,0,420,8,2501576,Brazil,None,None
BR_MG_310620,2020-04-19,28,0,448,8,2501576,Brazil,None,None
BR_MG_310620,2020-04-20,12,0,460,8,2501576,Brazil,None,None
BR_MG_310620,2020-04-21,7,0,467,8,2501576,Brazil,None,None
BR_MG_310620,2020-04-22,20,1,487,9,2501576,Brazil,None,None
BR_MG_310620,2020-04-23,4,0,491,9,2501576,Brazil,None,None
BR_MG_310620,2020-04-24,28,2,519,11,2501576,Brazil,None,None
BR_MG_310620,2020-04-25,9,0,528,11,2501576,Brazil,None,None
BR_MG_310620,2020-04-26,16,0,544,11,2501576,Brazil,None,None
BR_MG_310620,2020-04-27,15,0,559,11,2501576,Brazil,None,None
BR_MG_310620,2020-04-28,10,3,569,14,2501576,Brazil,None,None
BR_MG_310620,2020-04-29,8,2,577,16,2501576,Brazil,None,None
BR_MG_310620,2020-04-30,16,1,593,17,2501576,Brazil,None,None
BR_MG_310620,2020-05-01,17,3,610,20,2501576,Brazil,None,None
BR_MG_310620,2020-05-02,16,0,626,20,2501576,Brazil,None,None
BR_MG_310620,2020-05-03,20,0,646,20,2501576,Brazil,None,None
BR_MG_310620,2020-05-04,199,0,845,20,2501576,Brazil,None,None
BR_MG_310620,2020-05-05,6,2,851,22,2501576,Brazil,None,None
BR_MG_310620,2020-05-06,6,1,857,23,2501576,Brazil,None,None
BR_MG_310620,2020-05-07,58,2,915,25,2501576,Brazil,None,None
BR_MG_310620,2020-05-08,11,0,926,25,2501576,Brazil,None,None
BR_MG_310620,2020-05-09,34,1,960,26,2501576,Brazil,None,None
BR_MG_310620,2020-05-10,13,0,973,26,2501576,Brazil,None,None
BR_MG_310620,2020-05-11,6,0,979,26,2501576,Brazil,None,None
BR_MG_310620,2020-05-12,13,0,992,26,2501576,Brazil,None,None
BR_MG_310620,2020-05-13,56,2,1048,28,2501576,Brazil,None,None
BR_MG_310620,2020-05-14,20,0,1068,28,2501576,Brazil,None,None
BR_MG_310620,2020-05-15,20,1,1088,29,2501576,Brazil,None,None
BR_MG_310620,2020-05-16,62,0,1150,29,2501576,Brazil,None,None
BR_MG_310620,2020-05-17,10,2,1160,31,2501576,Brazil,None,None
BR_MG_310620,2020-05-18,29,0,1189,31,2501576,Brazil,None,None
BR_MG_310620,2020-05-19,60,2,1249,33,2501576,Brazil,None,None
BR_MG_310620,2020-05-20,38,2,1287,35,2501576,Brazil,None,None
BR_MG_310620,2020-05-21,29,1,1316,36,2501576,Brazil,None,None
BR_MG_310620,2020-05-22,35,3,1351,39,2501576,Brazil,None,None
BR_MG_310620,2020-05-23,42,3,1393,42,2501576,Brazil,None,None
BR_MG_310620,2020-05-24,41,0,1434,42,2501576,Brazil,None,None
BR_MG_310620,2020-05-25,10,0,1444,42,2501576,Brazil,None,None
BR_MG_310620,2020-05-26,90,1,1534,43,2501576,Brazil,None,None
BR_MG_310620,2020-05-27,79,0,1613,43,2501576,Brazil,None,None
BR_MG_310620,2020-05-28,61,3,1674,46,2501576,Brazil,None,None
BR_MG_310620,2020-05-29,92,2,1766,48,2501576,Brazil,None,None
BR_MG_310620,2020-05-30,12,1,1778,49,2501576,Brazil,None,None
BR_MG_310620,2020-05-31,74,0,1852,49,2501576,Brazil,None,None
BR_MG_310620,2020-06-01,30,0,1882,49,2501576,Brazil,None,None
BR_MG_310620,2020-06-02,30,2,1912,51,2501576,Brazil,None,None
BR_MG_310620,2020-06-03,117,0,2029,51,2501576,Brazil,None,None
BR_MG_310620,2020-06-04,115,4,2144,55,2501576,Brazil,None,None
BR_MG_310620,2020-06-05,161,3,2305,58,2501576,Brazil,None,None
