date,country,country_population,state_province,state_province_population,county,county_population,city,city_population,new_cases,new_deaths,new_recovered,cumulative_cases,cumulative_deaths,cumulative_recovered
2020-07-23,Brazil,210147125,Acre,881935,,,,,178,4,0,18157,474,0
2020-07-24,Brazil,210147125,Acre,881935,,,,,236,6,0,18393,480,0
2020-07-25,Brazil,210147125,Acre,881935,,,,,264,3,0,18657,483,0
2020-07-26,Brazil,210147125,Acre,881935,,,,,88,3,0,18745,486,0
2020-07-27,Brazil,210147125,Acre,881935,,,,,38,7,0,18783,493,0
2020-07-28,Brazil,210147125,Acre,881935,,,,,349,7,0,19132,500,0
2020-07-29,Brazil,210147125,Acre,881935,,,,,234,10,0,19366,510,0
2020-07-30,Brazil,210147125,Acre,881935,,,,,207,11,0,19573,521,0
2020-07-31,Brazil,210147125,Acre,881935,,,,,52,10,0,19625,531,0
2020-08-01,Brazil,210147125,Acre,881935,,,,,0,0,0,19625,531,0
2020-08-02,Brazil,210147125,Acre,881935,,,,,0,0,0,19625,531,0
2020-08-03,Brazil,210147125,Acre,881935,,,,,0,0,0,19625,531,0
2020-08-04,Brazil,210147125,Acre,881935,,,,,0,0,0,19625,531,0
2020-08-05,Brazil,210147125,Acre,881935,,,,,1408,16,0,21033,547,0
2020-08-06,Brazil,210147125,Acre,881935,,,,,230,5,0,21263,552,0
2020-08-07,Brazil,210147125,Acre,881935,,,,,113,4,0,21376,556,0
2020-08-08,Brazil,210147125,Acre,881935,,,,,122,3,0,21498,559,0
2020-08-09,Brazil,210147125,Acre,881935,,,,,89,2,0,21587,561,0
2020-02-25,Brazil,210147125,Alagoas,3337357,,,,,,,,0,0,0
2020-02-26,Brazil,210147125,Alagoas,3337357,,,,,0,,,0,0,0
2020-02-27,Brazil,210147125,Alagoas,3337357,,,,,0,0,0,0,0,0
2020-02-28,Brazil,210147125,Alagoas,3337357,,,,,0,0,0,0,0,0
2020-02-29,Brazil,210147125,Alagoas,3337357,,,,,0,0,0,0,0,0
2020-03-01,Brazil,210147125,Alagoas,3337357,,,,,0,0,0,0,0,0
2020-03-02,Brazil,210147125,Alagoas,3337357,,,,,0,0,0,0,0,0
2020-03-03,Brazil,210147125,Alagoas,3337357,,,,,0,0,0,0,0,0
2020-03-04,Brazil,210147125,Alagoas,3337357,,,,,0,0,0,0,0,0
2020-03-05,Brazil,210147125,Alagoas,3337357,,,,,0,0,0,0,0,0
2020-03-06,Brazil,210147125,Alagoas,3337357,,,,,0,0,0,0,0,0
2020-03-07,Brazil,210147125,Alagoas,3337357,,,,,0,0,0,0,0,0
2020-03-08,Brazil,210147125,Alagoas,3337357,,,,,1,0,0,1,0,0
2020-03-09,Brazil,210147125,Alagoas,3337357,,,,,0,0,0,1,0,0
2020-03-10,Brazil,210147125,Alagoas,3337357,,,,,0,0,0,1,0,0
2020-03-11,Brazil,210147125,Alagoas,3337357,,,,,0,0,0,1,0,0
2020-03-12,Brazil,210147125,Alagoas,3337357,,,,,0,0,0,1,0,0
2020-03-13,Brazil,210147125,Alagoas,3337357,,,,,0,0,0,1,0,0
2020-03-14,Brazil,210147125,Alagoas,3337357,,,,,0,0,0,1,0,0
2020-03-15,Brazil,210147125,Alagoas,3337357,,,,,0,0,0,1,0,0
2020-03-16,Brazil,210147125,Alagoas,3337357,,,,,0,0,0,1,0,0
2020-03-17,Brazil,210147125,Alagoas,3337357,,,,,0,0,0,1,0,0
2020-03-18,Brazil,210147125,Alagoas,3337357,,,,,0,0,0,1,0,0
2020-03-19,Brazil,210147125,Alagoas,3337357,,,,,3,0,0,4,0,0
2020-03-20,Brazil,210147125,Alagoas,3337357,,,,,1,0,0,5,0,0
2020-03-21,Brazil,210147125,Alagoas,3337357,,,,,2,0,0,7,0,0
2020-03-22,Brazil,210147125,Alagoas,3337357,,,,,0,0,0,7,0,0
2020-03-23,Brazil,210147125,Alagoas,3337357,,,,,0,0,0,7,0,0
2020-03-24,Brazil,210147125,Alagoas,3337357,,,,,2,0,0,9,0,0
2020-03-25,Brazil,210147125,Alagoas,3337357,,,,,2,0,0,11,0,0
2020-03-26,Brazil,210147125,Alagoas,3337357,,,,,0,0,0,11,0,0
2020-03-27,Brazil,210147125,Alagoas,3337357,,,,,0,0,0,11,0,0
2020-03-28,Brazil,210147125,Alagoas,3337357,,,,,3,0,0,14,0,0
2020-03-29,Brazil,210147125,Alagoas,3337357,,,,,3,0,0,17,0,0
2020-03-30,Brazil,210147125,Alagoas,3337357,,,,,0,0,0,17,0,0
2020-03-31,Brazil,210147125,Alagoas,3337357,,,,,1,1,0,18,1,0
2020-04-01,Brazil,210147125,Alagoas,3337357,,,,,0,0,0,18,1,0
2020-04-02,Brazil,210147125,Alagoas,3337357,,,,,0,0,0,18,1,0
2020-04-03,Brazil,210147125,Alagoas,3337357,,,,,4,1,0,22,2,0
2020-04-04,Brazil,210147125,Alagoas,3337357,,,,,1,0,0,23,2,0
2020-04-05,Brazil,210147125,Alagoas,3337357,,,,,5,0,0,28,2,0
2020-04-06,Brazil,210147125,Alagoas,3337357,,,,,3,0,0,31,2,0
2020-04-07,Brazil,210147125,Alagoas,3337357,,,,,1,0,0,32,2,0
2020-04-08,Brazil,210147125,Alagoas,3337357,,,,,5,0,0,37,2,0
2020-04-09,Brazil,210147125,Alagoas,3337357,,,,,0,1,0,37,3,0
2020-04-10,Brazil,210147125,Alagoas,3337357,,,,,8,0,0,45,3,0
2020-04-11,Brazil,210147125,Alagoas,3337357,,,,,3,0,0,48,3,0
2020-04-12,Brazil,210147125,Alagoas,3337357,,,,,0,0,0,48,3,0
2020-04-13,Brazil,210147125,Alagoas,3337357,,,,,2,0,0,50,3,0
2020-04-14,Brazil,210147125,Alagoas,3337357,,,,,22,1,0,72,4,0
2020-04-15,Brazil,210147125,Alagoas,3337357,,,,,10,1,0,82,5,0
2020-04-16,Brazil,210147125,Alagoas,3337357,,,,,7,0,0,89,5,0
2020-04-17,Brazil,210147125,Alagoas,3337357,,,,,21,2,0,110,7,0
2020-04-18,Brazil,210147125,Alagoas,3337357,,,,,22,0,0,132,7,0
2020-04-19,Brazil,210147125,Alagoas,3337357,,,,,27,8,0,159,15,0
2020-04-20,Brazil,210147125,Alagoas,3337357,,,,,12,3,0,171,18,0
2020-04-21,Brazil,210147125,Alagoas,3337357,,,,,39,1,0,210,19,0
2020-04-22,Brazil,210147125,Alagoas,3337357,,,,,33,1,0,243,20,0
2020-04-23,Brazil,210147125,Alagoas,3337357,,,,,81,2,0,324,22,0
2020-04-24,Brazil,210147125,Alagoas,3337357,,,,,89,5,0,413,27,0
2020-04-25,Brazil,210147125,Alagoas,3337357,,,,,88,2,0,501,29,0
2020-04-26,Brazil,210147125,Alagoas,3337357,,,,,53,3,0,554,32,0
2020-04-27,Brazil,210147125,Alagoas,3337357,,,,,89,2,0,643,34,0
2020-04-28,Brazil,210147125,Alagoas,3337357,,,,,134,2,0,777,36,0
2020-04-29,Brazil,210147125,Alagoas,3337357,,,,,180,5,0,957,41,0
2020-04-30,Brazil,210147125,Alagoas,3337357,,,,,87,6,0,1044,47,0
2020-05-01,Brazil,210147125,Alagoas,3337357,,,,,182,6,0,1226,53,0
2020-05-02,Brazil,210147125,Alagoas,3337357,,,,,146,5,0,1372,58,0
2020-05-03,Brazil,210147125,Alagoas,3337357,,,,,69,6,0,1441,64,0
2020-05-04,Brazil,210147125,Alagoas,3337357,,,,,97,8,0,1538,72,0
2020-05-05,Brazil,210147125,Alagoas,3337357,,,,,68,8,0,1606,80,0
2020-05-06,Brazil,210147125,Alagoas,3337357,,,,,97,9,0,1703,89,0
2020-05-07,Brazil,210147125,Alagoas,3337357,,,,,164,9,0,1867,98,0
2020-05-08,Brazil,210147125,Alagoas,3337357,,,,,166,10,0,2033,108,0
2020-05-09,Brazil,210147125,Alagoas,3337357,,,,,139,6,0,2172,114,0
2020-05-10,Brazil,210147125,Alagoas,3337357,,,,,86,12,0,2258,126,0
2020-05-11,Brazil,210147125,Alagoas,3337357,,,,,85,12,0,2343,138,0
2020-05-12,Brazil,210147125,Alagoas,3337357,,,,,237,12,0,2580,150,0
2020-05-13,Brazil,210147125,Alagoas,3337357,,,,,181,14,0,2761,164,0
2020-05-14,Brazil,210147125,Alagoas,3337357,,,,,211,13,0,2972,177,0
2020-05-15,Brazil,210147125,Alagoas,3337357,,,,,240,10,0,3212,187,0
2020-05-16,Brazil,210147125,Alagoas,3337357,,,,,381,12,0,3593,199,0
2020-05-17,Brazil,210147125,Alagoas,3337357,,,,,223,11,0,3816,210,0
2020-05-18,Brazil,210147125,Alagoas,3337357,,,,,215,11,0,4031,221,0
2020-05-19,Brazil,210147125,Alagoas,3337357,,,,,285,10,0,4316,231,0
2020-05-20,Brazil,210147125,Alagoas,3337357,,,,,121,20,0,4437,251,0
2020-05-21,Brazil,210147125,Alagoas,3337357,,,,,479,11,0,4916,262,0
2020-05-22,Brazil,210147125,Alagoas,3337357,,,,,386,18,0,5302,280,0
2020-05-23,Brazil,210147125,Alagoas,3337357,,,,,328,21,0,5630,301,0
2020-05-24,Brazil,210147125,Alagoas,3337357,,,,,584,15,0,6214,316,0
2020-05-25,Brazil,210147125,Alagoas,3337357,,,,,468,21,0,6682,337,0
2020-05-26,Brazil,210147125,Alagoas,3337357,,,,,376,17,0,7058,354,0
2020-05-27,Brazil,210147125,Alagoas,3337357,,,,,522,14,0,7580,368,0
2020-05-28,Brazil,210147125,Alagoas,3337357,,,,,475,17,0,8055,385,0
2020-05-29,Brazil,210147125,Alagoas,3337357,,,,,563,21,0,8618,406,0
2020-05-30,Brazil,210147125,Alagoas,3337357,,,,,605,18,0,9223,424,0
2020-05-31,Brazil,210147125,Alagoas,3337357,,,,,1065,19,0,10288,443,0
2020-06-01,Brazil,210147125,Alagoas,3337357,,,,,549,18,0,10837,461,0
2020-06-02,Brazil,210147125,Alagoas,3337357,,,,,722,21,0,11559,482,0
2020-06-03,Brazil,210147125,Alagoas,3337357,,,,,848,24,0,12407,506,0
2020-06-04,Brazil,210147125,Alagoas,3337357,,,,,690,25,0,13097,531,0
2020-06-05,Brazil,210147125,Alagoas,3337357,,,,,840,26,0,13937,557,0
2020-06-06,Brazil,210147125,Alagoas,3337357,,,,,881,25,0,14818,582,0
2020-06-07,Brazil,210147125,Alagoas,3337357,,,,,888,19,0,15706,601,0
2020-06-08,Brazil,210147125,Alagoas,3337357,,,,,0,0,0,15706,601,0
2020-06-09,Brazil,210147125,Alagoas,3337357,,,,,1487,39,0,17193,640,0
2020-06-10,Brazil,210147125,Alagoas,3337357,,,,,983,20,0,18176,660,0
2020-06-11,Brazil,210147125,Alagoas,3337357,,,,,1024,21,0,19200,681,0
2020-06-12,Brazil,210147125,Alagoas,3337357,,,,,831,20,0,20031,701,0
2020-06-13,Brazil,210147125,Alagoas,3337357,,,,,856,22,0,20887,723,0
2020-06-14,Brazil,210147125,Alagoas,3337357,,,,,1312,21,0,22199,744,0
2020-06-15,Brazil,210147125,Alagoas,3337357,,,,,763,24,0,22962,768,0
2020-06-16,Brazil,210147125,Alagoas,3337357,,,,,670,25,0,23632,793,0
2020-06-17,Brazil,210147125,Alagoas,3337357,,,,,1235,18,0,24867,811,0
2020-06-18,Brazil,210147125,Alagoas,3337357,,,,,766,20,0,25633,831,0
2020-06-19,Brazil,210147125,Alagoas,3337357,,,,,1273,17,0,26906,848,0
2020-06-20,Brazil,210147125,Alagoas,3337357,,,,,792,18,0,27698,866,0
2020-06-21,Brazil,210147125,Alagoas,3337357,,,,,959,18,0,28657,884,0
2020-06-22,Brazil,210147125,Alagoas,3337357,,,,,738,19,0,29395,903,0
2020-06-23,Brazil,210147125,Alagoas,3337357,,,,,853,17,0,30248,920,0
2020-06-24,Brazil,210147125,Alagoas,3337357,,,,,982,18,0,31230,938,0
2020-06-25,Brazil,210147125,Alagoas,3337357,,,,,835,20,0,32065,958,0
2020-06-26,Brazil,210147125,Alagoas,3337357,,,,,799,17,0,32864,975,0
2020-06-27,Brazil,210147125,Alagoas,3337357,,,,,657,18,0,33521,993,0
2020-06-28,Brazil,210147125,Alagoas,3337357,,,,,791,19,0,34312,1012,0
2020-06-29,Brazil,210147125,Alagoas,3337357,,,,,805,20,0,35117,1032,0
2020-06-30,Brazil,210147125,Alagoas,3337357,,,,,845,20,0,35962,1052,0
2020-07-01,Brazil,210147125,Alagoas,3337357,,,,,857,20,0,36819,1072,0
2020-07-02,Brazil,210147125,Alagoas,3337357,,,,,509,19,0,37328,1091,0
2020-07-03,Brazil,210147125,Alagoas,3337357,,,,,1076,22,0,38404,1113,0
2020-07-04,Brazil,210147125,Alagoas,3337357,,,,,851,21,0,39255,1134,0
2020-07-05,Brazil,210147125,Alagoas,3337357,,,,,680,19,0,39935,1153,0
2020-07-06,Brazil,210147125,Alagoas,3337357,,,,,634,19,0,40569,1172,0
2020-07-07,Brazil,210147125,Alagoas,3337357,,,,,955,20,0,41524,1192,0
2020-07-08,Brazil,210147125,Alagoas,3337357,,,,,798,21,0,42322,1213,0
2020-07-09,Brazil,210147125,Alagoas,3337357,,,,,869,17,0,43191,1230,0
2020-07-10,Brazil,210147125,Alagoas,3337357,,,,,768,16,0,43959,1246,0
2020-07-11,Brazil,210147125,Alagoas,3337357,,,,,674,18,0,44633,1264,0
2020-07-12,Brazil,210147125,Alagoas,3337357,,,,,697,17,0,45330,1281,0
2020-07-13,Brazil,210147125,Alagoas,3337357,,,,,966,16,0,46296,1297,0
2020-07-14,Brazil,210147125,Alagoas,3337357,,,,,709,17,0,47005,1314,0
2020-07-15,Brazil,210147125,Alagoas,3337357,,,,,859,17,0,47864,1331,0
2020-07-16,Brazil,210147125,Alagoas,3337357,,,,,870,17,0,48734,1348,0
2020-07-17,Brazil,210147125,Alagoas,3337357,,,,,519,17,0,49253,1365,0
2020-07-18,Brazil,210147125,Alagoas,3337357,,,,,330,16,0,49583,1381,0
2020-07-19,Brazil,210147125,Alagoas,3337357,,,,,495,16,0,50078,1397,0
2020-07-20,Brazil,210147125,Alagoas,3337357,,,,,229,16,0,50307,1413,0
2020-07-21,Brazil,210147125,Alagoas,3337357,,,,,644,15,0,50951,1428,0
2020-07-22,Brazil,210147125,Alagoas,3337357,,,,,729,15,0,51680,1443,0
2020-07-23,Brazil,210147125,Alagoas,3337357,,,,,849,14,0,52529,1457,0
2020-07-24,Brazil,210147125,Alagoas,3337357,,,,,1184,14,0,53713,1471,0
2020-07-25,Brazil,210147125,Alagoas,3337357,,,,,1017,15,0,54730,1486,0
2020-07-26,Brazil,210147125,Alagoas,3337357,,,,,646,14,0,55376,1500,0
2020-07-27,Brazil,210147125,Alagoas,3337357,,,,,828,14,0,56204,1514,0
2020-07-28,Brazil,210147125,Alagoas,3337357,,,,,938,13,0,57142,1527,0
2020-07-29,Brazil,210147125,Alagoas,3337357,,,,,982,13,0,58124,1540,0
2020-07-30,Brazil,210147125,Alagoas,3337357,,,,,855,14,0,58979,1554,0
2020-07-31,Brazil,210147125,Alagoas,3337357,,,,,746,13,0,59725,1567,0
2020-08-01,Brazil,210147125,Alagoas,3337357,,,,,0,0,0,59725,1567,0
2020-08-02,Brazil,210147125,Alagoas,3337357,,,,,0,0,0,59725,1567,0
2020-08-03,Brazil,210147125,Alagoas,3337357,,,,,0,0,0,59725,1567,0
2020-08-04,Brazil,210147125,Alagoas,3337357,,,,,0,0,0,59725,1567,0
2020-08-05,Brazil,210147125,Alagoas,3337357,,,,,4469,66,0,64194,1633,0
2020-08-06,Brazil,210147125,Alagoas,3337357,,,,,899,10,0,65093,1643,0
2020-08-07,Brazil,210147125,Alagoas,3337357,,,,,823,11,0,65916,1654,0
2020-08-08,Brazil,210147125,Alagoas,3337357,,,,,832,11,0,66748,1665,0
2020-08-09,Brazil,210147125,Alagoas,3337357,,,,,865,12,0,67613,1677,0
2020-02-25,Brazil,210147125,Amapa,845731,,,,,,,,0,0,0
2020-02-26,Brazil,210147125,Amapa,845731,,,,,0,,,0,0,0
