12-03-2020 07:56:51 PM | INFO | The user is server
12-03-2020 07:56:51 PM | INFO | new region: North America Taiwan None 
12-03-2020 07:56:51 PM | INFO | new region: Asia US None 
12-03-2020 07:56:51 PM | INFO | finished for state_province
12-03-2020 07:56:51 PM | INFO |    last_date  count
0 2020-12-02      4
1 2020-11-13      1
2 2020-12-01      1
12-03-2020 07:56:51 PM | INFO | Number of CPUs found and used in this run: 46
12-03-2020 07:56:51 PM | INFO | Number of areas to be predicted in this run: 655
12-03-2020 07:56:51 PM | INFO | starting to predict for North America, US, AK_Matanuska-Susitna_Borough
12-03-2020 07:56:51 PM | INFO | starting to predict for North America, US, OH_Lorain_County
12-03-2020 07:56:51 PM | INFO | starting to predict for North America, US, FL_Bay_County
12-03-2020 07:56:51 PM | INFO | starting to predict for North America, US, OH_Licking_County
12-03-2020 07:56:51 PM | INFO | starting to predict for North America, US, AZ_Yuma_County
12-03-2020 07:56:51 PM | INFO | starting to predict for North America, US, MN_Ramsey_County
12-03-2020 07:56:51 PM | INFO | starting to predict for North America, US, OH_Lucas_County
12-03-2020 07:56:51 PM | INFO | End date is less than date since 100 cases for, Continent=North America, Country=US and Province=AK_Matanuska-Susitna_Borough in 0.01 seconds
12-03-2020 07:56:51 PM | INFO | starting to predict for North America, US, TX_Parker_County
12-03-2020 07:56:51 PM | INFO | starting to predict for North America, US, FL_Brevard_County
12-03-2020 07:56:51 PM | INFO | starting to predict for North America, US, WV_Kanawha_County
12-03-2020 07:56:51 PM | INFO | starting to predict for North America, US, SC_Sumter_County
12-03-2020 07:56:51 PM | INFO | starting to predict for North America, US, IN_Johnson_County
12-03-2020 07:56:51 PM | INFO | starting to predict for North America, US, MI_Muskegon_County
12-03-2020 07:56:51 PM | INFO | starting to predict for North America, US, TX_Brazos_County
12-03-2020 07:56:51 PM | INFO | starting to predict for North America, US, OH_Miami_County
12-03-2020 07:56:51 PM | INFO | starting to predict for North America, US, SC_Spartanburg_County
12-03-2020 07:56:51 PM | INFO | starting to predict for North America, US, PA_Delaware_County
12-03-2020 07:56:51 PM | INFO | starting to predict for North America, US, WA_Yakima_County
12-03-2020 07:56:51 PM | INFO | starting to predict for North America, US, DE_Sussex_County
12-03-2020 07:56:51 PM | INFO | starting to predict for North America, US, MO_Jasper_County
12-03-2020 07:56:51 PM | INFO | starting to predict for North America, US, OH_Cuyahoga_County
12-03-2020 07:56:51 PM | INFO | starting to predict for North America, US, OH_Defiance_County
12-03-2020 07:56:51 PM | INFO | starting to predict for North America, US, SC_Lancaster_County
12-03-2020 07:56:51 PM | INFO | starting to predict for North America, US, PA_Lackawanna_County
12-03-2020 07:56:51 PM | INFO | starting to predict for North America, US, OH_Clark_County
12-03-2020 07:56:51 PM | INFO | starting to predict for North America, US, IL_Madison_County
12-03-2020 07:56:51 PM | INFO | End date is less than date since 100 cases for, Continent=North America, Country=US and Province=OH_Defiance_County in 0.01 seconds
12-03-2020 07:56:51 PM | INFO | starting to predict for North America, US, TX_Dallas_County
12-03-2020 07:56:51 PM | INFO | starting to predict for North America, US, OH_Clermont_County
12-03-2020 07:56:51 PM | INFO | starting to predict for North America, US, IL_LaSalle_County
12-03-2020 07:56:51 PM | INFO | starting to predict for North America, US, WI_Outagamie_County
12-03-2020 07:56:51 PM | INFO | starting to predict for North America, US, MN_Stearns_County
12-03-2020 07:56:51 PM | INFO | starting to predict for North America, US, IL_Sangamon_County
12-03-2020 07:56:51 PM | INFO | starting to predict for North America, US, VA_Matthews_County
12-03-2020 07:56:51 PM | INFO | starting to predict for North America, US, IL_Rock_Island_County
12-03-2020 07:56:51 PM | INFO | starting to predict for North America, US, VA_Alexandria_City
12-03-2020 07:56:51 PM | INFO | starting to predict for North America, US, WI_Brown_County
