12-07-2020 03:51:30 PM | INFO | The user is server, the chosen optimizer for this run is variable type US and generation of Confidence Intervals' flag is False
12-07-2020 03:51:42 PM | INFO | finished for county
12-07-2020 03:51:42 PM | INFO |    last_date  count
0 2020-12-04    650
1 2020-11-13      1
12-07-2020 03:51:42 PM | INFO | Start date: 2020-11-24 00:00:00, End date: 2020-12-04 00:00:00
12-07-2020 03:51:42 PM | INFO | running for 2020-11-25 00:00:00 optimizer tnc
12-07-2020 03:51:42 PM | INFO | Number of CPUs found and used in this run: 48
12-07-2020 03:51:42 PM | INFO | Number of areas to be fitted in this run: 650
12-07-2020 03:51:42 PM | INFO | Parameters already exist on day after 20201206 Continent=North America, Country=US and Province=AK_Matanuska-Susitna_Borough
12-07-2020 03:51:42 PM | INFO | Parameters already exist on day after 20201206 Continent=North America, Country=US and Province=SC_Spartanburg_County
12-07-2020 03:51:42 PM | INFO | Parameters already exist on day after 20201206 Continent=North America, Country=US and Province=MN_Washington_County
12-07-2020 03:51:42 PM | INFO | Parameters already exist on day after 20201206 Continent=North America, Country=US and Province=WA_Pierce_County
12-07-2020 03:51:42 PM | INFO | Parameters already exist on day after 20201206 Continent=North America, Country=US and Province=FL_Miami-Dade_County
12-07-2020 03:51:42 PM | INFO | Parameters already exist on day after 20201206 Continent=North America, Country=US and Province=GA_Henry_County
12-07-2020 03:51:42 PM | INFO | Parameters already exist on day after 20201206 Continent=North America, Country=US and Province=SC_Greenville_County
12-07-2020 03:51:42 PM | INFO | Parameters already exist on day after 20201206 Continent=North America, Country=US and Province=VA_Chesapeake_City
12-07-2020 03:51:42 PM | INFO | Parameters already exist on day after 20201206 Continent=North America, Country=US and Province=NC_Robeson_County
12-07-2020 03:51:42 PM | INFO | Parameters already exist on day after 20201206 Continent=North America, Country=US and Province=WA_Skagit_County
12-07-2020 03:51:42 PM | INFO | Parameters already exist on day after 20201206 Continent=North America, Country=US and Province=MI_Ottawa_County
12-07-2020 03:51:42 PM | INFO | Parameters already exist on day after 20201206 Continent=North America, Country=US and Province=NJ_Bergen_County
12-07-2020 03:51:42 PM | INFO | Parameters already exist on day after 20201206 Continent=North America, Country=US and Province=PA_Erie_County
12-07-2020 03:51:42 PM | INFO | Parameters already exist on day after 20201206 Continent=North America, Country=US and Province=NM_Doña_Ana_County
