country,province,date,day_since100,case_cnt,death_cnt,new_hospitalization,total_hospitalization,new_icu,total_icu,new_recovered,total_recovered
Jordan,,2020-01-22,-60,0,0,,,,,,
Jordan,,2020-01-23,-59,0,0,,,,,,
Jordan,,2020-01-24,-58,0,0,,,,,,
Jordan,,2020-01-25,-57,0,0,,,,,,
Jordan,,2020-01-26,-56,0,0,,,,,,
Jordan,,2020-01-27,-55,0,0,,,,,,
Jordan,,2020-01-28,-54,0,0,,,,,,
Jordan,,2020-01-29,-53,0,0,,,,,,
Jordan,,2020-01-30,-52,0,0,,,,,,
Jordan,,2020-01-31,-51,0,0,,,,,,
Jordan,,2020-02-01,-50,0,0,,,,,,
Jordan,,2020-02-02,-49,0,0,,,,,,
Jordan,,2020-02-03,-48,0,0,,,,,,
Jordan,,2020-02-04,-47,0,0,,,,,,
Jordan,,2020-02-05,-46,0,0,,,,,,
Jordan,,2020-02-06,-45,0,0,,,,,,
Jordan,,2020-02-07,-44,0,0,,,,,,
Jordan,,2020-02-08,-43,0,0,,,,,,
Jordan,,2020-02-09,-42,0,0,,,,,,
Jordan,,2020-02-10,-41,0,0,,,,,,
Jordan,,2020-02-11,-40,0,0,,,,,,
Jordan,,2020-02-12,-39,0,0,,,,,,
Jordan,,2020-02-13,-38,0,0,,,,,,
Jordan,,2020-02-14,-37,0,0,,,,,,
Jordan,,2020-02-15,-36,0,0,,,,,,
Jordan,,2020-02-16,-35,0,0,,,,,,
Jordan,,2020-02-17,-34,0,0,,,,,,
Jordan,,2020-02-18,-33,0,0,,,,,,
Jordan,,2020-02-19,-32,0,0,,,,,,
Jordan,,2020-02-20,-31,0,0,,,,,,
Jordan,,2020-02-21,-30,0,0,,,,,,
Jordan,,2020-02-22,-29,0,0,,,,,,
Jordan,,2020-02-23,-28,0,0,,,,,,
Jordan,,2020-02-24,-27,0,0,,,,,,
Jordan,,2020-02-25,-26,0,0,,,,,,
Jordan,,2020-02-26,-25,0,0,,,,,,
Jordan,,2020-02-27,-24,0,0,,,,,,
Jordan,,2020-02-28,-23,0,0,,,,,,
Jordan,,2020-02-29,-22,0,0,,,,,,
Jordan,,2020-03-01,-21,0,0,,,,,,
Jordan,,2020-03-02,-20,0,0,,,,,,
Jordan,,2020-03-03,-19,1,0,,,,,,
Jordan,,2020-03-04,-18,1,0,,,,,,
Jordan,,2020-03-05,-17,1,0,,,,,,
Jordan,,2020-03-06,-16,1,0,,,,,,
Jordan,,2020-03-07,-15,1,0,,,,,,
Jordan,,2020-03-08,-14,1,0,,,,,,
Jordan,,2020-03-09,-13,1,0,,,,,,
Jordan,,2020-03-10,-12,1,0,,,,,,
Jordan,,2020-03-11,-11,1,0,,,,,,
Jordan,,2020-03-12,-10,1,0,,,,,,
Jordan,,2020-03-13,-9,1,0,,,,,,
Jordan,,2020-03-14,-8,1,0,,,,,,
Jordan,,2020-03-15,-7,8,0,,,,,,
Jordan,,2020-03-16,-6,17,0,,,,,,
Jordan,,2020-03-17,-5,34,0,,,,,,
Jordan,,2020-03-18,-4,52,0,,,,,,
Jordan,,2020-03-19,-3,69,0,,,,,,
Jordan,,2020-03-20,-2,85,0,,,,,,
Jordan,,2020-03-21,-1,85,0,,,,,,
Jordan,,2020-03-22,0,112,0,,,,,,
Jordan,,2020-03-23,1,127,0,,,,,,
Jordan,,2020-03-24,2,154,0,,,,,,
Jordan,,2020-03-25,3,172,0,,,,,,
Jordan,,2020-03-26,4,212,0,,,,,,
Jordan,,2020-03-27,5,235,1,,,,,,
Jordan,,2020-03-28,6,246,1,,,,,,
Jordan,,2020-03-29,7,259,3,,,,,,
Jordan,,2020-03-30,8,268,5,,,,,,
Jordan,,2020-03-31,9,274,5,,,,,,
Jordan,,2020-04-01,10,278,5,,,,,,
Jordan,,2020-04-02,11,299,5,,,,,,
Jordan,,2020-04-03,12,310,5,,,,,,
Jordan,,2020-04-04,13,323,5,,,,,,
Jordan,,2020-04-05,14,345,5,,,,,,
Jordan,,2020-04-06,15,349,6,,,,,,
Jordan,,2020-04-07,16,353,6,,,,,,
Jordan,,2020-04-08,17,358,6,,,,,,
Jordan,,2020-04-09,18,372,7,,,,,,
Jordan,,2020-04-10,19,372,7,,,,,,
Jordan,,2020-04-11,20,381,7,,,,,,
Jordan,,2020-04-12,21,389,7,,,,,,
Jordan,,2020-04-13,22,391,7,,,,,,
Jordan,,2020-04-14,23,397,7,,,,,,
Jordan,,2020-04-15,24,401,7,,,,,,
Jordan,,2020-04-16,25,402,7,,,,,,
Jordan,,2020-04-17,26,407,7,,,,,,
Jordan,,2020-04-18,27,413,7,,,,,,
Jordan,,2020-04-19,28,417,7,,,,,,
Jordan,,2020-04-20,29,425,7,,,,,,
Jordan,,2020-04-21,30,428,7,,,,,,
Jordan,,2020-04-22,31,435,7,,,,,,
Jordan,,2020-04-23,32,437,7,,,,,,
Jordan,,2020-04-24,33,441,7,,,,,,
Jordan,,2020-04-25,34,444,7,,,,,,
Jordan,,2020-04-26,35,447,7,,,,,,
Jordan,,2020-04-27,36,449,7,,,,,,
Jordan,,2020-04-28,37,449,8,,,,,,
Jordan,,2020-04-29,38,451,8,,,,,,
