country,province,date,day_since100,case_cnt,death_cnt,new_hospitalization,total_hospitalization,new_icu,total_icu,new_recovered,total_recovered
Qatar,,2020-01-22,-49,0,0,,,,,,
Qatar,,2020-01-23,-48,0,0,,,,,,
Qatar,,2020-01-24,-47,0,0,,,,,,
Qatar,,2020-01-25,-46,0,0,,,,,,
Qatar,,2020-01-26,-45,0,0,,,,,,
Qatar,,2020-01-27,-44,0,0,,,,,,
Qatar,,2020-01-28,-43,0,0,,,,,,
Qatar,,2020-01-29,-42,0,0,,,,,,
Qatar,,2020-01-30,-41,0,0,,,,,,
Qatar,,2020-01-31,-40,0,0,,,,,,
Qatar,,2020-02-01,-39,0,0,,,,,,
Qatar,,2020-02-02,-38,0,0,,,,,,
Qatar,,2020-02-03,-37,0,0,,,,,,
Qatar,,2020-02-04,-36,0,0,,,,,,
Qatar,,2020-02-05,-35,0,0,,,,,,
Qatar,,2020-02-06,-34,0,0,,,,,,
Qatar,,2020-02-07,-33,0,0,,,,,,
Qatar,,2020-02-08,-32,0,0,,,,,,
Qatar,,2020-02-09,-31,0,0,,,,,,
Qatar,,2020-02-10,-30,0,0,,,,,,
Qatar,,2020-02-11,-29,0,0,,,,,,
Qatar,,2020-02-12,-28,0,0,,,,,,
Qatar,,2020-02-13,-27,0,0,,,,,,
Qatar,,2020-02-14,-26,0,0,,,,,,
Qatar,,2020-02-15,-25,0,0,,,,,,
Qatar,,2020-02-16,-24,0,0,,,,,,
Qatar,,2020-02-17,-23,0,0,,,,,,
Qatar,,2020-02-18,-22,0,0,,,,,,
Qatar,,2020-02-19,-21,0,0,,,,,,
Qatar,,2020-02-20,-20,0,0,,,,,,
Qatar,,2020-02-21,-19,0,0,,,,,,
Qatar,,2020-02-22,-18,0,0,,,,,,
Qatar,,2020-02-23,-17,0,0,,,,,,
Qatar,,2020-02-24,-16,0,0,,,,,,
Qatar,,2020-02-25,-15,0,0,,,,,,
Qatar,,2020-02-26,-14,0,0,,,,,,
Qatar,,2020-02-27,-13,0,0,,,,,,
Qatar,,2020-02-28,-12,0,0,,,,,,
Qatar,,2020-02-29,-11,1,0,,,,,,
Qatar,,2020-03-01,-10,3,0,,,,,,
Qatar,,2020-03-02,-9,3,0,,,,,,
Qatar,,2020-03-03,-8,7,0,,,,,,
Qatar,,2020-03-04,-7,8,0,,,,,,
Qatar,,2020-03-05,-6,8,0,,,,,,
Qatar,,2020-03-06,-5,8,0,,,,,,
Qatar,,2020-03-07,-4,8,0,,,,,,
Qatar,,2020-03-08,-3,15,0,,,,,,
Qatar,,2020-03-09,-2,18,0,,,,,,
Qatar,,2020-03-10,-1,24,0,,,,,,
Qatar,,2020-03-11,0,262,0,,,,,,
Qatar,,2020-03-12,1,262,0,,,,,,
Qatar,,2020-03-13,2,320,0,,,,,,
Qatar,,2020-03-14,3,337,0,,,,,,
Qatar,,2020-03-15,4,401,0,,,,,,
Qatar,,2020-03-16,5,439,0,,,,,,
Qatar,,2020-03-17,6,439,0,,,,,,
Qatar,,2020-03-18,7,452,0,,,,,,
Qatar,,2020-03-19,8,460,0,,,,,,
Qatar,,2020-03-20,9,470,0,,,,,,
Qatar,,2020-03-21,10,481,0,,,,,,
Qatar,,2020-03-22,11,494,0,,,,,,
Qatar,,2020-03-23,12,501,0,,,,,,
Qatar,,2020-03-24,13,526,0,,,,,,
Qatar,,2020-03-25,14,537,0,,,,,,
Qatar,,2020-03-26,15,549,0,,,,,,
Qatar,,2020-03-27,16,562,0,,,,,,
Qatar,,2020-03-28,17,590,1,,,,,,
Qatar,,2020-03-29,18,634,1,,,,,,
Qatar,,2020-03-30,19,693,1,,,,,,
Qatar,,2020-03-31,20,781,2,,,,,,
Qatar,,2020-04-01,21,835,2,,,,,,
Qatar,,2020-04-02,22,949,3,,,,,,
Qatar,,2020-04-03,23,1075,3,,,,,,
Qatar,,2020-04-04,24,1325,3,,,,,,
Qatar,,2020-04-05,25,1604,4,,,,,,
Qatar,,2020-04-06,26,1832,4,,,,,,
Qatar,,2020-04-07,27,2057,6,,,,,,
Qatar,,2020-04-08,28,2210,6,,,,,,
Qatar,,2020-04-09,29,2376,6,,,,,,
Qatar,,2020-04-10,30,2512,6,,,,,,
Qatar,,2020-04-11,31,2728,6,,,,,,
Qatar,,2020-04-12,32,2979,7,,,,,,
Qatar,,2020-04-13,33,3231,7,,,,,,
Qatar,,2020-04-14,34,3428,7,,,,,,
Qatar,,2020-04-15,35,3711,7,,,,,,
Qatar,,2020-04-16,36,4103,7,,,,,,
Qatar,,2020-04-17,37,4663,7,,,,,,
Qatar,,2020-04-18,38,5008,8,,,,,,
Qatar,,2020-04-19,39,5448,8,,,,,,
Qatar,,2020-04-20,40,6015,9,,,,,,
Qatar,,2020-04-21,41,6533,9,,,,,,
Qatar,,2020-04-22,42,7141,10,,,,,,
Qatar,,2020-04-23,43,7764,10,,,,,,
Qatar,,2020-04-24,44,8525,10,,,,,,
Qatar,,2020-04-25,45,9358,10,,,,,,
Qatar,,2020-04-26,46,10287,10,,,,,,
Qatar,,2020-04-27,47,11244,10,,,,,,
