country,province,date,day_since100,case_cnt,death_cnt,new_hospitalization,total_hospitalization,new_icu,total_icu,new_recovered,total_recovered
Slovenia,,2020-01-22,-51,0,0,,,,,,
Slovenia,,2020-01-23,-50,0,0,,,,,,
Slovenia,,2020-01-24,-49,0,0,,,,,,
Slovenia,,2020-01-25,-48,0,0,,,,,,
Slovenia,,2020-01-26,-47,0,0,,,,,,
Slovenia,,2020-01-27,-46,0,0,,,,,,
Slovenia,,2020-01-28,-45,0,0,,,,,,
Slovenia,,2020-01-29,-44,0,0,,,,,,
Slovenia,,2020-01-30,-43,0,0,,,,,,
Slovenia,,2020-01-31,-42,0,0,,,,,,
Slovenia,,2020-02-01,-41,0,0,,,,,,
Slovenia,,2020-02-02,-40,0,0,,,,,,
Slovenia,,2020-02-03,-39,0,0,,,,,,
Slovenia,,2020-02-04,-38,0,0,,,,,,
Slovenia,,2020-02-05,-37,0,0,,,,,,
Slovenia,,2020-02-06,-36,0,0,,,,,,
Slovenia,,2020-02-07,-35,0,0,,,,,,
Slovenia,,2020-02-08,-34,0,0,,,,,,
Slovenia,,2020-02-09,-33,0,0,,,,,,
Slovenia,,2020-02-10,-32,0,0,,,,,,
Slovenia,,2020-02-11,-31,0,0,,,,,,
Slovenia,,2020-02-12,-30,0,0,,,,,,
Slovenia,,2020-02-13,-29,0,0,,,,,,
Slovenia,,2020-02-14,-28,0,0,,,,,,
Slovenia,,2020-02-15,-27,0,0,,,,,,
Slovenia,,2020-02-16,-26,0,0,,,,,,
Slovenia,,2020-02-17,-25,0,0,,,,,,
Slovenia,,2020-02-18,-24,0,0,,,,,,
Slovenia,,2020-02-19,-23,0,0,,,,,,
Slovenia,,2020-02-20,-22,0,0,,,,,,
Slovenia,,2020-02-21,-21,0,0,,,,,,
Slovenia,,2020-02-22,-20,0,0,,,,,,
Slovenia,,2020-02-23,-19,0,0,,,,,,
Slovenia,,2020-02-24,-18,0,0,,,,,,
Slovenia,,2020-02-25,-17,0,0,,,,,,
Slovenia,,2020-02-26,-16,0,0,,,,,,
Slovenia,,2020-02-27,-15,0,0,,,,,,
Slovenia,,2020-02-28,-14,0,0,,,,,,
Slovenia,,2020-02-29,-13,0,0,,,,,,
Slovenia,,2020-03-01,-12,0,0,,,,,,
Slovenia,,2020-03-02,-11,0,0,,,,,,
Slovenia,,2020-03-03,-10,0,0,,,,,,
Slovenia,,2020-03-04,-9,0,0,,,,,,
Slovenia,,2020-03-05,-8,2,0,,,,,,
Slovenia,,2020-03-06,-7,7,0,,,,,,
Slovenia,,2020-03-07,-6,7,0,,,,,,
Slovenia,,2020-03-08,-5,16,0,,,,,,
Slovenia,,2020-03-09,-4,16,0,,,,,,
Slovenia,,2020-03-10,-3,31,0,,,,,,
Slovenia,,2020-03-11,-2,57,0,,,,,,
Slovenia,,2020-03-12,-1,89,0,,,,,,
Slovenia,,2020-03-13,0,141,0,,,,,,
Slovenia,,2020-03-14,1,181,1,,,,,,
Slovenia,,2020-03-15,2,219,1,,,,,,
Slovenia,,2020-03-16,3,253,1,,,,,,
Slovenia,,2020-03-17,4,275,1,,,,,,
Slovenia,,2020-03-18,5,275,1,,,,,,
Slovenia,,2020-03-19,6,286,1,,,,,,
Slovenia,,2020-03-20,7,341,1,,,,,,
Slovenia,,2020-03-21,8,383,1,,,,,,
Slovenia,,2020-03-22,9,414,2,,,,,,
Slovenia,,2020-03-23,10,442,3,,,,,,
Slovenia,,2020-03-24,11,480,4,,,,,,
Slovenia,,2020-03-25,12,528,5,,,,,,
Slovenia,,2020-03-26,13,562,6,,,,,,
Slovenia,,2020-03-27,14,632,9,,,,,,
Slovenia,,2020-03-28,15,684,9,,,,,,
Slovenia,,2020-03-29,16,730,11,,,,,,
Slovenia,,2020-03-30,17,756,11,,,,,,
Slovenia,,2020-03-31,18,802,15,,,,,,
Slovenia,,2020-04-01,19,841,15,,,,,,
Slovenia,,2020-04-02,20,897,17,,,,,,
Slovenia,,2020-04-03,21,934,20,,,,,,
Slovenia,,2020-04-04,22,977,22,,,,,,
Slovenia,,2020-04-05,23,997,28,,,,,,
Slovenia,,2020-04-06,24,1021,30,,,,,,
Slovenia,,2020-04-07,25,1059,36,,,,,,
Slovenia,,2020-04-08,26,1091,40,,,,,,
Slovenia,,2020-04-09,27,1124,43,,,,,,
Slovenia,,2020-04-10,28,1160,45,,,,,,
Slovenia,,2020-04-11,29,1188,50,,,,,,
Slovenia,,2020-04-12,30,1205,53,,,,,,
Slovenia,,2020-04-13,31,1212,55,,,,,,
Slovenia,,2020-04-14,32,1220,56,,,,,,
Slovenia,,2020-04-15,33,1248,61,,,,,,
Slovenia,,2020-04-16,34,1268,61,,,,,,
Slovenia,,2020-04-17,35,1304,66,,,,,,
Slovenia,,2020-04-18,36,1317,70,,,,,,
Slovenia,,2020-04-19,37,1330,74,,,,,,
Slovenia,,2020-04-20,38,1335,77,,,,,,
Slovenia,,2020-04-21,39,1344,77,,,,,,
Slovenia,,2020-04-22,40,1353,79,,,,,,
Slovenia,,2020-04-23,41,1366,79,,,,,,
Slovenia,,2020-04-24,42,1373,80,,,,,,
Slovenia,,2020-04-25,43,1388,81,,,,,,
Slovenia,,2020-04-26,44,1396,82,,,,,,
Slovenia,,2020-04-27,45,1402,83,,,,,,
Slovenia,,2020-04-28,46,1408,86,,,,,,
Slovenia,,2020-04-29,47,1418,89,,,,,,
Slovenia,,2020-04-30,48,1429,91,,,,,,
Slovenia,,2020-05-01,49,1434,92,,,,,,
Slovenia,,2020-05-02,50,1439,94,,,,,,
Slovenia,,2020-05-03,51,1439,96,,,,,,
Slovenia,,2020-05-04,52,1439,97,,,,,,
Slovenia,,2020-05-05,53,1445,98,,,,,,
Slovenia,,2020-05-06,54,1448,99,,,,,,
