country,province,date,day_since100,case_cnt,death_cnt,new_hospitalization,total_hospitalization,new_icu,total_icu,new_recovered,total_recovered
Mali,,2020-01-22,-81,0,0,,,,,,
Mali,,2020-01-23,-80,0,0,,,,,,
Mali,,2020-01-24,-79,0,0,,,,,,
Mali,,2020-01-25,-78,0,0,,,,,,
Mali,,2020-01-26,-77,0,0,,,,,,
Mali,,2020-01-27,-76,0,0,,,,,,
Mali,,2020-01-28,-75,0,0,,,,,,
Mali,,2020-01-29,-74,0,0,,,,,,
Mali,,2020-01-30,-73,0,0,,,,,,
Mali,,2020-01-31,-72,0,0,,,,,,
Mali,,2020-02-01,-71,0,0,,,,,,
Mali,,2020-02-02,-70,0,0,,,,,,
Mali,,2020-02-03,-69,0,0,,,,,,
Mali,,2020-02-04,-68,0,0,,,,,,
Mali,,2020-02-05,-67,0,0,,,,,,
Mali,,2020-02-06,-66,0,0,,,,,,
Mali,,2020-02-07,-65,0,0,,,,,,
Mali,,2020-02-08,-64,0,0,,,,,,
Mali,,2020-02-09,-63,0,0,,,,,,
Mali,,2020-02-10,-62,0,0,,,,,,
Mali,,2020-02-11,-61,0,0,,,,,,
Mali,,2020-02-12,-60,0,0,,,,,,
Mali,,2020-02-13,-59,0,0,,,,,,
Mali,,2020-02-14,-58,0,0,,,,,,
Mali,,2020-02-15,-57,0,0,,,,,,
Mali,,2020-02-16,-56,0,0,,,,,,
Mali,,2020-02-17,-55,0,0,,,,,,
Mali,,2020-02-18,-54,0,0,,,,,,
Mali,,2020-02-19,-53,0,0,,,,,,
Mali,,2020-02-20,-52,0,0,,,,,,
Mali,,2020-02-21,-51,0,0,,,,,,
Mali,,2020-02-22,-50,0,0,,,,,,
Mali,,2020-02-23,-49,0,0,,,,,,
Mali,,2020-02-24,-48,0,0,,,,,,
Mali,,2020-02-25,-47,0,0,,,,,,
Mali,,2020-02-26,-46,0,0,,,,,,
Mali,,2020-02-27,-45,0,0,,,,,,
Mali,,2020-02-28,-44,0,0,,,,,,
Mali,,2020-02-29,-43,0,0,,,,,,
Mali,,2020-03-01,-42,0,0,,,,,,
Mali,,2020-03-02,-41,0,0,,,,,,
Mali,,2020-03-03,-40,0,0,,,,,,
Mali,,2020-03-04,-39,0,0,,,,,,
Mali,,2020-03-05,-38,0,0,,,,,,
Mali,,2020-03-06,-37,0,0,,,,,,
Mali,,2020-03-07,-36,0,0,,,,,,
Mali,,2020-03-08,-35,0,0,,,,,,
Mali,,2020-03-09,-34,0,0,,,,,,
Mali,,2020-03-10,-33,0,0,,,,,,
Mali,,2020-03-11,-32,0,0,,,,,,
Mali,,2020-03-12,-31,0,0,,,,,,
Mali,,2020-03-13,-30,0,0,,,,,,
Mali,,2020-03-14,-29,0,0,,,,,,
Mali,,2020-03-15,-28,0,0,,,,,,
Mali,,2020-03-16,-27,0,0,,,,,,
Mali,,2020-03-17,-26,0,0,,,,,,
Mali,,2020-03-18,-25,0,0,,,,,,
Mali,,2020-03-19,-24,0,0,,,,,,
Mali,,2020-03-20,-23,0,0,,,,,,
Mali,,2020-03-21,-22,0,0,,,,,,
Mali,,2020-03-22,-21,0,0,,,,,,
Mali,,2020-03-23,-20,0,0,,,,,,
Mali,,2020-03-24,-19,0,0,,,,,,
Mali,,2020-03-25,-18,2,0,,,,,,
Mali,,2020-03-26,-17,4,0,,,,,,
Mali,,2020-03-27,-16,11,0,,,,,,
Mali,,2020-03-28,-15,18,0,,,,,,
Mali,,2020-03-29,-14,18,1,,,,,,
Mali,,2020-03-30,-13,25,2,,,,,,
Mali,,2020-03-31,-12,28,2,,,,,,
Mali,,2020-04-01,-11,31,3,,,,,,
Mali,,2020-04-02,-10,36,3,,,,,,
Mali,,2020-04-03,-9,39,3,,,,,,
Mali,,2020-04-04,-8,41,3,,,,,,
Mali,,2020-04-05,-7,45,5,,,,,,
Mali,,2020-04-06,-6,47,5,,,,,,
