country,province,date,day_since100,case_cnt,death_cnt,new_hospitalization,total_hospitalization,new_icu,total_icu,new_recovered,total_recovered
US,Utah,2020-02-25,-24,1,0,,,,,,
US,Utah,2020-02-26,-23,1,0,,,,,,
US,Utah,2020-02-27,-22,1,0,,,,,,
US,Utah,2020-02-28,-21,1,0,,,,,,
US,Utah,2020-02-29,-20,1,0,,,,,,
US,Utah,2020-03-01,-19,1,0,,,,,,
US,Utah,2020-03-02,-18,1,0,,,,,,
US,Utah,2020-03-03,-17,1,0,,,,,,
US,Utah,2020-03-04,-16,1,0,,,,,,
US,Utah,2020-03-05,-15,1,0,,,,,,
US,Utah,2020-03-06,-14,3,0,,,,,,
US,Utah,2020-03-07,-13,3,0,,,,,,
US,Utah,2020-03-08,-12,3,0,,,,,,
US,Utah,2020-03-09,-11,3,0,,,,,,
US,Utah,2020-03-10,-10,4,0,,,,,,
US,Utah,2020-03-11,-9,5,0,,,,,,
US,Utah,2020-03-12,-8,7,0,,,,,,
US,Utah,2020-03-13,-7,7,0,,,,,,
US,Utah,2020-03-14,-6,21,0,,,,,,
US,Utah,2020-03-15,-5,29,0,,,,,,
US,Utah,2020-03-16,-4,40,0,,,,,,
US,Utah,2020-03-17,-3,51,0,,,,,,
US,Utah,2020-03-18,-2,65,0,,,,,,
US,Utah,2020-03-19,-1,80,0,,,,,,
US,Utah,2020-03-20,0,112,0,,,,,,
US,Utah,2020-03-21,1,138,0,,,,,,
US,Utah,2020-03-22,2,182,1,,,,,,
US,Utah,2020-03-23,3,257,1,,,,,,
US,Utah,2020-03-24,4,299,1,,,,,,
US,Utah,2020-03-25,5,336,1,,,,,,
US,Utah,2020-03-26,6,402,1,,,,,,
US,Utah,2020-03-27,7,480,1,,,,,,
US,Utah,2020-03-28,8,608,2,,,,,,
US,Utah,2020-03-29,9,719,2,,,,,,
US,Utah,2020-03-30,10,806,4,,,,,,
US,Utah,2020-03-31,11,887,5,,,,,,
US,Utah,2020-04-01,12,994,6,,,,,,
US,Utah,2020-04-02,13,1074,7,,,,,,
US,Utah,2020-04-03,14,1260,7,,,,,,
US,Utah,2020-04-04,15,1428,8,,,,,,
US,Utah,2020-04-05,16,1605,8,,,,,,
US,Utah,2020-04-06,17,1675,13,,,,,,
US,Utah,2020-04-07,18,1752,13,,,,,,
US,Utah,2020-04-08,19,1875,10,,,,,,
US,Utah,2020-04-09,20,1980,13,,,,,,
US,Utah,2020-04-10,21,2103,17,,,,,,
US,Utah,2020-04-11,22,2221,18,,,,,,
US,Utah,2020-04-12,23,2303,18,,,,,,
US,Utah,2020-04-13,24,2399,18,,,,,,
US,Utah,2020-04-14,25,2418,19,,,,,,
US,Utah,2020-04-15,26,2549,20,,,,,,
US,Utah,2020-04-16,27,2683,21,,,,,,
US,Utah,2020-04-17,28,2813,23,,,,,,
US,Utah,2020-04-18,29,2942,25,,,,,,
US,Utah,2020-04-19,30,3071,27,,,,,,
US,Utah,2020-04-20,31,3213,28,,,,,,
US,Utah,2020-04-21,32,3301,32,,,,,,
US,Utah,2020-04-22,33,3451,34,,,,,,
US,Utah,2020-04-23,34,3621,35,,,,,,
US,Utah,2020-04-24,35,3782,39,,,,,,
US,Utah,2020-04-25,36,3950,41,,,,,,
US,Utah,2020-04-26,37,4123,41,,,,,,
US,Utah,2020-04-27,38,4236,41,,,,,,
US,Utah,2020-04-28,39,4343,45,,,,,,
US,Utah,2020-04-29,40,4499,45,,,,,,
US,Utah,2020-04-30,41,4672,46,,,,,,
