country,province,date,day_since100,case_cnt,death_cnt,new_hospitalization,total_hospitalization,new_icu,total_icu,new_recovered,total_recovered
Australia,Queensland,2020-01-22,-57,0,0,,,,,,
Australia,Queensland,2020-01-23,-56,0,0,,,,,,
Australia,Queensland,2020-01-24,-55,0,0,,,,,,
Australia,Queensland,2020-01-25,-54,0,0,,,,,,
Australia,Queensland,2020-01-26,-53,0,0,,,,,,
Australia,Queensland,2020-01-27,-52,0,0,,,,,,
Australia,Queensland,2020-01-28,-51,0,0,,,,,,
Australia,Queensland,2020-01-29,-50,1,0,,,,,,
Australia,Queensland,2020-01-30,-49,3,0,,,,,,
Australia,Queensland,2020-01-31,-48,2,0,,,,,,
Australia,Queensland,2020-02-01,-47,3,0,,,,,,
Australia,Queensland,2020-02-02,-46,2,0,,,,,,
Australia,Queensland,2020-02-03,-45,2,0,,,,,,
Australia,Queensland,2020-02-04,-44,3,0,,,,,,
Australia,Queensland,2020-02-05,-43,3,0,,,,,,
Australia,Queensland,2020-02-06,-42,4,0,,,,,,
Australia,Queensland,2020-02-07,-41,5,0,,,,,,
Australia,Queensland,2020-02-08,-40,5,0,,,,,,
Australia,Queensland,2020-02-09,-39,5,0,,,,,,
Australia,Queensland,2020-02-10,-38,5,0,,,,,,
Australia,Queensland,2020-02-11,-37,5,0,,,,,,
Australia,Queensland,2020-02-12,-36,5,0,,,,,,
Australia,Queensland,2020-02-13,-35,5,0,,,,,,
Australia,Queensland,2020-02-14,-34,5,0,,,,,,
Australia,Queensland,2020-02-15,-33,5,0,,,,,,
Australia,Queensland,2020-02-16,-32,5,0,,,,,,
Australia,Queensland,2020-02-17,-31,5,0,,,,,,
Australia,Queensland,2020-02-18,-30,5,0,,,,,,
Australia,Queensland,2020-02-19,-29,5,0,,,,,,
Australia,Queensland,2020-02-20,-28,5,0,,,,,,
Australia,Queensland,2020-02-21,-27,5,0,,,,,,
Australia,Queensland,2020-02-22,-26,5,0,,,,,,
Australia,Queensland,2020-02-23,-25,5,0,,,,,,
Australia,Queensland,2020-02-24,-24,5,0,,,,,,
Australia,Queensland,2020-02-25,-23,5,0,,,,,,
Australia,Queensland,2020-02-26,-22,5,0,,,,,,
Australia,Queensland,2020-02-27,-21,5,0,,,,,,
Australia,Queensland,2020-02-28,-20,5,0,,,,,,
Australia,Queensland,2020-02-29,-19,9,0,,,,,,
Australia,Queensland,2020-03-01,-18,9,0,,,,,,
Australia,Queensland,2020-03-02,-17,9,0,,,,,,
Australia,Queensland,2020-03-03,-16,11,0,,,,,,
Australia,Queensland,2020-03-04,-15,11,0,,,,,,
Australia,Queensland,2020-03-05,-14,13,0,,,,,,
Australia,Queensland,2020-03-06,-13,13,0,,,,,,
Australia,Queensland,2020-03-07,-12,13,0,,,,,,
Australia,Queensland,2020-03-08,-11,15,0,,,,,,
Australia,Queensland,2020-03-09,-10,15,0,,,,,,
Australia,Queensland,2020-03-10,-9,18,0,,,,,,
Australia,Queensland,2020-03-11,-8,20,0,,,,,,
Australia,Queensland,2020-03-12,-7,20,0,,,,,,
Australia,Queensland,2020-03-13,-6,35,0,,,,,,
Australia,Queensland,2020-03-14,-5,46,0,,,,,,
Australia,Queensland,2020-03-15,-4,61,0,,,,,,
Australia,Queensland,2020-03-16,-3,68,0,,,,,,
Australia,Queensland,2020-03-17,-2,78,0,,,,,,
Australia,Queensland,2020-03-18,-1,94,0,,,,,,
Australia,Queensland,2020-03-19,0,144,0,,,,,,
Australia,Queensland,2020-03-20,1,184,0,,,,,,
Australia,Queensland,2020-03-21,2,221,0,,,,,,
Australia,Queensland,2020-03-22,3,259,0,,,,,,
Australia,Queensland,2020-03-23,4,319,0,,,,,,
Australia,Queensland,2020-03-24,5,397,0,,,,,,
Australia,Queensland,2020-03-25,6,443,0,,,,,,
Australia,Queensland,2020-03-26,7,493,1,,,,,,
Australia,Queensland,2020-03-27,8,555,1,,,,,,
Australia,Queensland,2020-03-28,9,625,1,,,,,,
Australia,Queensland,2020-03-29,10,656,2,,,,,,
Australia,Queensland,2020-03-30,11,689,2,,,,,,
Australia,Queensland,2020-03-31,12,743,2,,,,,,
Australia,Queensland,2020-04-01,13,781,2,,,,,,
Australia,Queensland,2020-04-02,14,835,4,,,,,,
Australia,Queensland,2020-04-03,15,873,4,,,,,,
Australia,Queensland,2020-04-04,16,900,4,,,,,,
Australia,Queensland,2020-04-05,17,907,4,,,,,,
Australia,Queensland,2020-04-06,18,921,4,,,,,,
Australia,Queensland,2020-04-07,19,934,4,,,,,,
Australia,Queensland,2020-04-08,20,943,4,,,,,,
Australia,Queensland,2020-04-09,21,953,4,,,,,,
Australia,Queensland,2020-04-10,22,965,4,,,,,,
Australia,Queensland,2020-04-11,23,974,5,,,,,,
Australia,Queensland,2020-04-12,24,983,5,,,,,,
Australia,Queensland,2020-04-13,25,987,5,,,,,,
Australia,Queensland,2020-04-14,26,998,5,,,,,,
Australia,Queensland,2020-04-15,27,999,5,,,,,,
Australia,Queensland,2020-04-16,28,1001,5,,,,,,
Australia,Queensland,2020-04-17,29,1007,5,,,,,,
Australia,Queensland,2020-04-18,30,1015,6,,,,,,
Australia,Queensland,2020-04-19,31,1019,6,,,,,,
Australia,Queensland,2020-04-20,32,1019,6,,,,,,
Australia,Queensland,2020-04-21,33,1024,6,,,,,,
Australia,Queensland,2020-04-22,34,1024,6,,,,,,
Australia,Queensland,2020-04-23,35,1026,6,,,,,,
Australia,Queensland,2020-04-24,36,1026,6,,,,,,
Australia,Queensland,2020-04-25,37,1026,6,,,,,,
Australia,Queensland,2020-04-26,38,1030,6,,,,,,
Australia,Queensland,2020-04-27,39,1033,6,,,,,,
Australia,Queensland,2020-04-28,40,1034,6,,,,,,
Australia,Queensland,2020-04-29,41,1033,6,,,,,,
