country,province,date,day_since100,case_cnt,death_cnt,new_hospitalization,total_hospitalization,new_icu,total_icu,new_recovered,total_recovered
West Bank and Gaza,,2020-01-22,-67,0,0,,,,,,
West Bank and Gaza,,2020-01-23,-66,0,0,,,,,,
West Bank and Gaza,,2020-01-24,-65,0,0,,,,,,
West Bank and Gaza,,2020-01-25,-64,0,0,,,,,,
West Bank and Gaza,,2020-01-26,-63,0,0,,,,,,
West Bank and Gaza,,2020-01-27,-62,0,0,,,,,,
West Bank and Gaza,,2020-01-28,-61,0,0,,,,,,
West Bank and Gaza,,2020-01-29,-60,0,0,,,,,,
West Bank and Gaza,,2020-01-30,-59,0,0,,,,,,
West Bank and Gaza,,2020-01-31,-58,0,0,,,,,,
West Bank and Gaza,,2020-02-01,-57,0,0,,,,,,
West Bank and Gaza,,2020-02-02,-56,0,0,,,,,,
West Bank and Gaza,,2020-02-03,-55,0,0,,,,,,
West Bank and Gaza,,2020-02-04,-54,0,0,,,,,,
West Bank and Gaza,,2020-02-05,-53,0,0,,,,,,
West Bank and Gaza,,2020-02-06,-52,0,0,,,,,,
West Bank and Gaza,,2020-02-07,-51,0,0,,,,,,
West Bank and Gaza,,2020-02-08,-50,0,0,,,,,,
West Bank and Gaza,,2020-02-09,-49,0,0,,,,,,
West Bank and Gaza,,2020-02-10,-48,0,0,,,,,,
West Bank and Gaza,,2020-02-11,-47,0,0,,,,,,
West Bank and Gaza,,2020-02-12,-46,0,0,,,,,,
West Bank and Gaza,,2020-02-13,-45,0,0,,,,,,
West Bank and Gaza,,2020-02-14,-44,0,0,,,,,,
West Bank and Gaza,,2020-02-15,-43,0,0,,,,,,
West Bank and Gaza,,2020-02-16,-42,0,0,,,,,,
West Bank and Gaza,,2020-02-17,-41,0,0,,,,,,
West Bank and Gaza,,2020-02-18,-40,0,0,,,,,,
West Bank and Gaza,,2020-02-19,-39,0,0,,,,,,
West Bank and Gaza,,2020-02-20,-38,0,0,,,,,,
West Bank and Gaza,,2020-02-21,-37,0,0,,,,,,
West Bank and Gaza,,2020-02-22,-36,0,0,,,,,,
West Bank and Gaza,,2020-02-23,-35,0,0,,,,,,
West Bank and Gaza,,2020-02-24,-34,0,0,,,,,,
West Bank and Gaza,,2020-02-25,-33,0,0,,,,,,
West Bank and Gaza,,2020-02-26,-32,0,0,,,,,,
West Bank and Gaza,,2020-02-27,-31,0,0,,,,,,
West Bank and Gaza,,2020-02-28,-30,0,0,,,,,,
West Bank and Gaza,,2020-02-29,-29,0,0,,,,,,
West Bank and Gaza,,2020-03-01,-28,0,0,,,,,,
West Bank and Gaza,,2020-03-02,-27,0,0,,,,,,
West Bank and Gaza,,2020-03-03,-26,0,0,,,,,,
West Bank and Gaza,,2020-03-04,-25,0,0,,,,,,
West Bank and Gaza,,2020-03-05,-24,4,0,,,,,,
West Bank and Gaza,,2020-03-06,-23,7,0,,,,,,
West Bank and Gaza,,2020-03-07,-22,16,0,,,,,,
West Bank and Gaza,,2020-03-08,-21,16,0,,,,,,
West Bank and Gaza,,2020-03-09,-20,19,0,,,,,,
West Bank and Gaza,,2020-03-10,-19,26,0,,,,,,
West Bank and Gaza,,2020-03-11,-18,30,0,,,,,,
West Bank and Gaza,,2020-03-12,-17,30,0,,,,,,
West Bank and Gaza,,2020-03-13,-16,31,0,,,,,,
West Bank and Gaza,,2020-03-14,-15,35,0,,,,,,
West Bank and Gaza,,2020-03-15,-14,38,0,,,,,,
West Bank and Gaza,,2020-03-16,-13,38,0,,,,,,
West Bank and Gaza,,2020-03-17,-12,39,0,,,,,,
West Bank and Gaza,,2020-03-18,-11,41,0,,,,,,
West Bank and Gaza,,2020-03-19,-10,44,0,,,,,,
West Bank and Gaza,,2020-03-20,-9,47,0,,,,,,
West Bank and Gaza,,2020-03-21,-8,48,0,,,,,,
West Bank and Gaza,,2020-03-22,-7,52,0,,,,,,
West Bank and Gaza,,2020-03-23,-6,59,0,,,,,,
West Bank and Gaza,,2020-03-24,-5,59,0,,,,,,
West Bank and Gaza,,2020-03-25,-4,59,0,,,,,,
West Bank and Gaza,,2020-03-26,-3,84,1,,,,,,
West Bank and Gaza,,2020-03-27,-2,91,1,,,,,,
West Bank and Gaza,,2020-03-28,-1,98,1,,,,,,
West Bank and Gaza,,2020-03-29,0,109,1,,,,,,
West Bank and Gaza,,2020-03-30,1,116,1,,,,,,
West Bank and Gaza,,2020-03-31,2,119,1,,,,,,
West Bank and Gaza,,2020-04-01,3,134,1,,,,,,
West Bank and Gaza,,2020-04-02,4,161,1,,,,,,
West Bank and Gaza,,2020-04-03,5,194,1,,,,,,
West Bank and Gaza,,2020-04-04,6,217,1,,,,,,
West Bank and Gaza,,2020-04-05,7,237,1,,,,,,
West Bank and Gaza,,2020-04-06,8,254,1,,,,,,
West Bank and Gaza,,2020-04-07,9,261,1,,,,,,
West Bank and Gaza,,2020-04-08,10,263,1,,,,,,
West Bank and Gaza,,2020-04-09,11,263,1,,,,,,
West Bank and Gaza,,2020-04-10,12,267,2,,,,,,
West Bank and Gaza,,2020-04-11,13,268,2,,,,,,
West Bank and Gaza,,2020-04-12,14,290,2,,,,,,
West Bank and Gaza,,2020-04-13,15,308,2,,,,,,
West Bank and Gaza,,2020-04-14,16,308,2,,,,,,
West Bank and Gaza,,2020-04-15,17,374,2,,,,,,
West Bank and Gaza,,2020-04-16,18,374,2,,,,,,
West Bank and Gaza,,2020-04-17,19,402,2,,,,,,
West Bank and Gaza,,2020-04-18,20,418,2,,,,,,
West Bank and Gaza,,2020-04-19,21,437,3,,,,,,
West Bank and Gaza,,2020-04-20,22,449,3,,,,,,
West Bank and Gaza,,2020-04-21,23,466,4,,,,,,
West Bank and Gaza,,2020-04-22,24,474,4,,,,,,
West Bank and Gaza,,2020-04-23,25,480,4,,,,,,
West Bank and Gaza,,2020-04-24,26,484,4,,,,,,
West Bank and Gaza,,2020-04-25,27,342,2,,,,,,
West Bank and Gaza,,2020-04-26,28,342,2,,,,,,
West Bank and Gaza,,2020-04-27,29,342,2,,,,,,
