Continent,Country,Province,Data Start Date,MAPE,Infection Rate,Median Day of Action,Rate of Action,Rate of Death,Mortality Rate,Rate of Mortality Rate Decay,Internal Parameter 1,Internal Parameter 2,Jump Magnitude,Jump Time,Jump Decay
Africa,South Africa,Eastern Cape,2020-04-13 00:00:00,32.44780070489407,1.7509192325743022,4.2727777082923915,0.755770518791365,0.02,0.055599409356572524,0.0,0.00475143738386983,0.009761815017671016,2.738878458789718,144.31879290650687,1.0
Africa,South Africa,Free State,2020-04-20 00:00:00,31.702616737774996,1.3467127726535706,8.653381611437913,0.6086865514218758,0.05764945543860238,0.022381569338338996,0.0,2.288013070174951e-05,0.002635827943890289,2.129131660916268,83.35192311401345,1.812290126988739
Africa,South Africa,Gauteng,2020-03-20 00:00:00,103.51506293472232,0.7350260499303689,0.49648020044000507,0.16001288415292828,0.02,0.02908233684902456,0.0,1.1394935719362012,1.2489840013604169e-05,0.2305510487433532,174.57735247386447,1.4086377327130584
Africa,South Africa,KwaZulu Natal,2020-03-26 00:00:00,86.16764756956944,0.5038739353491595,3.67367497419932,0.03119116264606125,0.03645625954480963,0.028537050693586807,0.0,1.8257752006702936,0.4718726281719807,0.108533213212482,97.75374644456949,0.06772603022236001
Africa,South Africa,KwaZulu_Natal,2020-03-26 00:00:00,48.06411011493064,1.888429095304449,7.6895561196727735,0.5406726856585651,0.020001657442502156,0.042346338426953734,0.028968737236767367,6.160553589343891e-05,3.2942505215324956e-05,0.4746111722599109,193.2794320170893,1.352545110472814
Africa,South Africa,Limpopo,2020-05-21 00:00:00,32.65742204737151,0.6270795702386435,0.47552007122406725,0.3647956507453452,0.03374169256116259,0.026336471717242998,0.12600470832097463,1.1724137948179991,3.5448199865921643e-06,3.7250795921211877,45.80848794826929,1.6567014988430455
Africa,South Africa,Mpumalanga,2020-05-24 00:00:00,53.78682159924128,0.7139709673461413,1.171486599851305,0.4340314010351378,0.02,0.02832715820990375,0.0,1.2831642552335016,4.798986723804476e-07,2.0078559165270633,45.63675759052554,2.702140661283228
Africa,South Africa,North West,2020-05-25 00:00:00,21.186552083466953,0.9234769918734836,21.665522961172847,1.1264491582082605,0.02,0.017198180079910783,0.0,0.33083529919540555,0.0,0.3613749413811415,89.60370373439255,1.7882812915154198
Africa,South Africa,Northern Cape,2020-06-05 00:00:00,28.735620772713386,1.303385469997015,3.2561236915739724,0.8192861529867215,0.047053711080880176,0.01946694388438237,0.0,0.04521728722751864,0.061320099573524973,0.13781136258010074,41.20745254692988,2.3069499281970685
Africa,South Africa,Western Cape,2020-03-24 00:00:00,25.940411065449986,0.8311227082126785,3.445763263105597,0.30992015919501004,0.06781079915569325,0.045782065577441494,0.08172663297841379,1.717409358362441,0.0,0.193175573308919,78.70978788950264,1.5300250962407913
Asia,Japan,Aichi,2020-03-11 00:00:00,42.7918219509717,1.512259213789154,-8.296956534257918,0.2636274429260305,0.02022361913596076,0.1980133232176752,0.836857649025778,7.2515013739503055e-06,1.9401959866990056e-09,0.39366999376598644,201.20902458499705,1.0166751101197151
Asia,Japan,Chiba,2020-03-28 00:00:00,33.6147716186547,0.7796231144443626,-6.511897058687487,0.9084858253174914,0.07256276894471682,0.07127452896123991,1.2915539926579231,3.0370863903383164e-08,0.6681074816597155,2.6832592931257695,110.43205591380361,6.8939105696080425
Asia,Japan,Fukuoka,2020-04-03 00:00:00,51.33361606289574,1.5096532197454993,-5.389994610525204,0.41585361356829287,0.10130469588045665,0.07234566201018912,1.2825121695123294,0.00027247283751654993,6.65450585285296e-05,0.4997181458487565,114.62305359273688,1.4992487911839316
Asia,Japan,Gifu,2020-04-11 00:00:00,14.082505176125716,1.2505016634851096,-7.690804698501474,0.7749958319006478,0.046180182137598426,0.04583250644175997,1.005755052219472,1.312985003805719e-06,0.004251333018790879,2.13294312548393,98.11793825955141,3.5644515174333447
Asia,Japan,Gunma,2020-04-15 00:00:00,10.548643691863681,2.2194540700717083,-8.873050003288242,1.0206803310850918,0.09380056188079586,0.15063168203391802,1.4068817962288445,0.0008090989166124827,7.864632709064651e-06,1.5471229200331604,112.3753188663163,2.2165235468520805
Asia,Japan,Hokkaido,2020-03-08 00:00:00,26.283435346476026,0.6452184814326307,-4.57267704070178,0.2872964652399453,0.4554175763337823,0.08610340814208964,0.11269711470436038,3.3470036447646646e-07,0.24036012509306673,0.9350109167016387,115.51654878217842,1.5
Asia,Japan,Hyogo,2020-03-20 00:00:00,33.274146628440434,2.19597383300375,-3.4499417284504577,0.8626542276699901,0.9962017210617118,0.1345551429397973,1.1753629834888544,0.00020230685908746243,0.00014267607954480198,0.9992368325144476,125.08067397585218,1.5
Asia,Japan,Ibaraki,2020-04-11 00:00:00,14.709356194174669,1.899490291691342,-3.8296728278965735,0.630096870070543,0.03395365250010399,0.04946588801201874,0.6678815286034254,5.798907519691552e-05,4.817169535381112e-06,0.5273717934252887,105.34555471943881,1.4997367994564514
Asia,Japan,Ishikawa,2020-04-11 00:00:00,31.03363190465843,1.7306589746143364,-11.91605115106653,0.803919747990024,0.7382288618543912,0.135583807863279,0.5272352161308919,0.0,0.0029000186929705844,1.6573257517195898,113.60849295791057,1.5
Asia,Japan,Kanagawa,2020-03-27 00:00:00,24.592280803623474,0.9941957822163997,-12.237746047391102,0.5706087427448875,0.6128989172299839,0.07204233261313342,0.5,0.7031404631753807,4.087708707791006e-05,1.0266494682113805,79.81920573330063,1.7805904100656522
Asia,Japan,Kumamoto,2020-07-27 00:00:00,5.367870424278346,0.9201114914206302,-6.869069109715706,4.255937371233217,0.10412104472460475,0.011053850738605965,0.7929562577636435,0.7283989048448241,1.0994919006753665,0.5144512350848748,18.62113781157752,1.6022154886438875
Asia,Japan,Kyoto,2020-04-03 00:00:00,22.850210614474598,0.5645194657776054,-1.431102906360468,0.1420519309260519,0.04433293775588705,0.08587554491879927,1.1285450583367824,0.0,0.04362276781707741,2.9171139431244137,110.01835317403888,1.5
Asia,Japan,Nara,2020-07-10 00:00:00,7.000030424516146,0.7085450332324184,-5.019135463909903,1.0102732058793646,0.3413490774072143,0.0,0.7399013811342283,0.6442352804735604,0.00393671908845741,2.316458703370078,30.989980127430275,1.0000859971776928
Asia,Japan,Okinawa,2020-04-17 00:00:00,12.667586828955585,0.7509532083270727,-9.920681670721882,0.8431352985336097,0.03807448461759104,0.04398458149679473,0.37577499238319895,0.08765333417262683,9.267614453633874e-05,4.488591812994253,95.42048112730399,6.110203389745337
Asia,Japan,Osaka,2020-03-14 00:00:00,37.97906038102258,0.6610378966679202,-5.657207553559605,0.44086710729243467,0.040143609848584144,0.09579816330382393,1.0036867858384162,0.20602399815252018,0.6327374188905033,4.188667990955078,126.46852352220633,4.918428530542636
Asia,Japan,Saitama,2020-04-01 00:00:00,23.116924239986957,0.39212204465459605,-7.604660739824678,0.0,0.15807672019758812,0.09846044766255023,1.012220697147869,4.708647193561796e-05,0.8338361493963422,0.5751935758382367,101.02328918867956,1.5
Asia,Japan,Shizuoka,2020-07-17 00:00:00,2.746660694361373,1.2775313352993598,-1.0107178813539655,5.221011789624792,0.18695240089350182,5.5410583797682945e-06,0.02485646321535719,1.1983361090044,0.0001523001747277885,0.5141235414459001,33.99797930683881,1.6700117786076765
Asia,Japan,Tokyo,2020-03-17 00:00:00,29.64978187696706,0.7906769090131763,1.2557142296149604,0.5887104715153872,0.4015281729056036,0.0902881978252213,1.0,0.6947234886215771,0.7737374137888959,1.6480245746760656,118.47645830232707,6.928491744995544
Asia,Philippines,Autonomous Region in Muslim Mindanao,2020-06-27 00:00:00,7.453273232798406,0.7560855105665343,-2.7174927272044203,3.1697344209219187,0.010000000000000007,0.0469837655960898,0.0,0.21243647907958235,1.0028726304266755,1.468678438785593,36.129280756753545,3.1441903500577366
Asia,Philippines,Bicol Region,2020-06-17 00:00:00,7.207524974796769,1.2394267395565377,-1.6810733163569356,0.8125306179573754,0.07048874725077038,0.018229452229263032,0.01377870664948222,1.694090439014445e-05,0.0846234170780123,0.013674500656549083,35.775142483120554,1.428929108637815
Asia,Philippines,Cagayan Valley,2020-06-29 00:00:00,10.999442272363032,0.9705942090194908,-4.565034651505708,0.8093233234140943,0.549705696989284,0.0045987783455141654,0.0,0.00011143779974339862,0.18424773675237394,1.968664412683452,75.11796236161157,1.0030126569774591
Asia,Philippines,Calabarzon,2020-03-17 00:00:00,47.631743147909155,0.6773649332960737,5.346436003025799,0.12765151344867565,0.9996880718235261,0.03146029907220375,1.139564802865741,0.00010240852992826368,0.08834205029141366,0.7109811668241076,119.90995127158794,1.5
Asia,Philippines,Caraga,2020-07-08 00:00:00,22.256430637851125,1.1634374448316098,-4.148190061324129,2.494669007371928,0.04999999999999999,0.010000001092229928,0.18980659350287704,0.3741019790933606,0.09999999999999998,2.9762980495501754,4.793725771542576,0.116645692234584
Asia,Philippines,Central Luzon,2020-03-25 00:00:00,34.30676937975373,0.7522202062627714,-0.033695913205337935,0.21168826003941477,0.02,0.19612262919945614,1.094389014355962,0.00016834989647639562,0.075089947509127,1.7991134905000794,120.04329146100318,2.138486506295913
Asia,Philippines,Central Visayas,2020-04-14 00:00:00,19.430669518960663,0.8476959700978365,4.491627247332748,0.38780415906647403,0.35801766263903156,0.07591737336489753,0.1414827179407946,0.542070401523837,0.3686933789855908,2.066048399980395,197.19675221268642,1.8477554199809816
Asia,Philippines,Cordillera Administrative Region,2020-06-15 00:00:00,12.661351480085475,1.2695341862746088,-7.8004912050329525,0.770772794712961,0.23391177631812937,0.012798625862604454,0.0,0.005026136511540469,0.02191522360633961,0.8971643927222499,25.248169357424487,1.7704986131285945
Asia,Philippines,Davao Region,2020-04-13 00:00:00,10.687758520557539,0.5890371646181676,-1.3408652751038657,0.12107024297252496,1.0,0.09066196975083281,1.24970257593422,0.06906655861182243,0.234175384815502,0.0,126.81857050346079,1.0
Asia,Philippines,Eastern Visayas,2020-06-10 00:00:00,14.473245283518834,0.42426194384359744,-1.5714087085951505,0.5192029743396676,1.0,0.0023066596639117576,0.1503004601777429,2.9894166870518426e-05,1.1538143750208296,1.5624657592872522,49.36894307695894,8.272619260042788
Asia,Philippines,Ilocos Region,2020-06-03 00:00:00,3.506076735871229,1.2857515500103418,-0.3138580293281017,0.8928626502372576,0.5745318105516294,0.015131401160423351,0.18224287977951711,0.031262751007633434,0.04889976603676279,0.7353771550538224,34.03200710627884,1.096433830667168
Asia,Philippines,Metro Manila,2020-03-07 00:00:00,36.53246673127208,0.8419006428636583,4.953577876506981,0.4914103554090228,0.030917518513171392,0.1538678953170581,1.0023253285836011,0.933610746476699,0.757732789168374,2.0495561618381135,125.0548725866722,5.377434269996582
Asia,Philippines,Mimaropa,2020-06-20 00:00:00,3.6828318774385713,1.1049081428128373,-6.077197257843297,1.0162361921431928,0.03591809371274701,0.005373906947022614,0.029536809160256028,0.09654136041098578,0.10188553016055966,0.9283799975541597,36.55889653248142,1.5189507297027263
Asia,Philippines,Northern Mindanao,2020-06-21 00:00:00,3.4815620623701546,0.6593069714517228,-3.159695890128266,0.6945522501785971,0.700177865436203,0.0005772592909326561,0.7542894537757122,0.06908872171123664,1.3632053339940748,0.9587012244531231,42.24577681148894,3.5099804577391094
Asia,Philippines,Soccsksargen,2020-07-08 00:00:00,5.001841796591778,0.9389390702607319,-8.172906142874279,2.4522135863206094,0.02359630013317368,0.008069341025911041,1.365599470591333e-06,1.2744449856213673,0.2928628951942261,2.08080799956607,31.187688171929278,1.0011703626576596
Asia,Philippines,Western Visayas,2020-06-08 00:00:00,11.301284923879653,1.0346623729677555,-5.464999022464375,0.9489329704038568,1.0,0.006554507144436424,1.2015926881011283,0.9785475073824695,0.4505458499776779,0.6418674147542648,48.886825461087994,5.663235105438941
Asia,Philippines,Zamboanga Peninsula,2020-05-08 00:00:00,10.175262710644123,1.1453144737546959,-8.526649480943437,0.6269903687764438,0.02,0.05983990162436934,0.0,0.07741474946205051,0.031189928824625752,1.1386088648114026,66.71170526325099,1.0
Asia,Russia,Adygea,2020-04-21 00:00:00,35.91429745567428,0.8671462954052179,-2.954732187415642,0.48667188344188583,0.02,0.0,0.555925850749271,9.823607310004807e-05,0.20039393489150198,2.560307907882092,98.2437767587311,2.318999105257272
Asia,Russia,Altai Krai,2020-04-21 00:00:00,43.96109683220127,0.509933961081969,1.7152319710625268,0.07444765558323813,0.04090939669897258,5.937881142226877e-07,0.2922663979270905,0.5112124893558936,0.5307888905147227,0.6935408315527363,98.42626616153909,1.5
