Continent,Country,Province,Data Start Date,MAPE,Infection Rate,Median Day of Action,Rate of Action,Rate of Death,Mortality Rate,Rate of Mortality Rate Decay,Internal Parameter 1,Internal Parameter 2,Jump Magnitude,Jump Time,Jump Decay,Internal Parameter 3
Europe,Germany,North Rhine-Westphalia,2020-07-01,7.345965657143726,3.116769008870272,-10.133356340327174,0.6517410522923797,0.039753760745840305,0.4726243914543236,1.7386807489828071,4.5145687850535055,1.6676430162457043,0.7658935512500495,45.995678610354936,1.553466388178898,9.236760079023298e-09
Europe,Germany,Brandenburg,2020-07-01,17.64536254037209,2.277195810380607,0.22133941933149773,0.4278011925265757,0.06716887215092128,0.06147907930903525,0.06741009734124985,1.6122204838500915,0.06618224432382469,0.06593982687963007,8.643463217563871,2.0829877171332085,2.0394217956076766e-07
Europe,Germany,Bavaria,2020-07-01,10.370339833334684,1.5377198293422714,-51.08718917410941,0.23843807063362485,0.04928564711751164,0.029857940146404666,0.0030871836044050888,1.4947450917327239,1.3613513144083218,0.023387197700106124,109.01766396005652,12.160571765736528,6.428221710701176e-05
Europe,Germany,Baden-Wurttemberg,2020-07-01,10.456043567029406,3.881731990237835,-3.942639868780781,0.8799798277034494,0.0331816836046268,0.04514757649710743,0.0942040437616778,2.4475504327132755,1.6553931781708702,0.3960564266308082,1.268839580602844,2.1372258379394053,1.0570403025100816e-09
Europe,Germany,Hesse,2020-07-01,12.124122756384859,2.2989304290242973,1.8759030228911104,0.5224306754606187,0.03412920955898008,0.0467710167518125,0.046913429926652345,1.611007497845795,0.06011475650516354,0.08135151670773746,0.9629808105348696,1.342137085083046,1.3045797272320803e-06
Europe,Germany,Lower Saxony,2020-07-01,13.209769744664676,1.0506669166745237,-27.790246878565952,0.17688471921010276,0.026691439186897786,0.037347733295594404,0.02877083189357138,3.0102612784192373,2.3244098072576724,0.6390372104525408,35.16359726950479,3.1867131325575824,6.478254908609538e-05
Europe,Germany,Berlin,2020-07-01,10.569107305745415,0.8908119336505,-10.038953220441844,0.15732598926657212,0.020706470255382192,0.031061497336051555,0.0,1.4923024651537469,1.3483105905400454,0.016553856081790247,0.4262182601423722,1.0589264571390242,0.0018536903620996331
Europe,Germany,Hamburg,2020-07-01,9.284399628176253,0.4237877515767258,4.2726121569495366,0.02440693973138673,0.03684314475495573,0.02743761166030939,0.0,2.004975786247271,1.2284716533328452,0.9853763444993707,93.47736960344749,6.8883356586971285,0.5263008590001946
Europe,Germany,Rhineland-Palatinate,2020-07-01,13.847486193919423,1.9099820593041967,5.938567820519896,0.4310671972276118,0.030805066900674374,0.09704314019909484,0.19924680595483385,2.2452805786741608,1.837815682663216,0.04913295983498005,8.835073690812841,1.0315979233968733,6.38356148205399e-07
Europe,Germany,Saxony,2020-07-01,7.8457466937653555,1.3140656492639105,-1.8830913212384834,0.25414387467722577,0.13471259323325213,0.2829197360383622,0.6019657328627797,1.6567792107083537,1.5926919712848366,0.8312988483729982,143.60187739490888,1.0040213580341188,0.0001941055982884604
Europe,Germany,Schleswig-Holstein,2020-07-01,17.48886886851961,0.5743190902151303,17.047206365942007,0.07467126146975575,0.020000000000000004,0.04576365180419392,0.0,0.006176008444917516,9.003444088641324,0.020001247818959192,10.598452005701024,1.001417416586768,0.0177716459984813
Europe,Germany,Mecklenburg-Vorpommern,2020-07-01,2.964107610024607,1.8569105040099532,6.788863578867698,0.42784229062845,0.029477388534655202,0.08371348304766724,0.15989942318470124,2.6840150310436632,2.883476398674092,0.031988413726177306,0.9263726316255411,3.3320496597242317,1.8983864638749681e-06
