Continent,Country,Province,Data Start Date,MAPE,Infection Rate,Median Day of Action,Rate of Action,Rate of Death,Mortality Rate,Rate of Mortality Rate Decay,Internal Parameter 1,Internal Parameter 2,Jump Magnitude,Jump Time,Jump Decay
Africa,South Africa,Eastern Cape,2020-04-13,32.577436913895426,2.1538025401180434,7.098182739632933,0.9987084738920368,0.019367979702202387,0.0559234858400669,0.0,0.007183893635234252,0.0,2.692310585855425,149.61013009875091,1.3583947306916817
Africa,South Africa,Free State,2020-04-20,27.893251449472064,1.3841874474274984,9.078261773221824,0.6485449278441835,0.03932262010878207,0.027126766496437082,0.0,0.0006888482634897497,0.0022830235770826546,2.080384171967211,80.21652995264412,1.7642488963127079
Africa,South Africa,Gauteng,2020-03-20,61.9860561200992,1.2975455449333282,2.2895592170756887,0.37106043812094497,0.014720721838906325,0.03609954222356132,0.0005125326079132854,0.011359571329699223,0.007277209290328934,0.20758634588211589,204.0005286369133,1.2100023986646264
Africa,South Africa,KwaZulu_Natal,2020-03-26,46.93315655321537,1.5769871418155048,9.576506916768817,0.462367043443116,0.01928843714012779,0.04219635693689056,0.027196648732032255,0.000611734543969289,0.0,0.6570064546787424,328.0201151677611,1.2914363564571418
Africa,South Africa,Limpopo,2020-05-21,24.9219557789928,0.7178361204070083,0.5438628171630585,0.439170930243522,0.03988850606620858,0.020764917145099704,0.0,0.8482851104314522,8.930967746106909e-05,3.5385249515499133,45.925502682744884,1.4504650679573985
Africa,South Africa,Mpumalanga,2020-05-24,44.65579708489043,0.8661929711223482,0.7780005443462861,0.5760108662700871,0.010000000000000007,0.04904915778098262,0.0,0.961457730481696,2.986518388703452e-07,1.5898480038746805,46.96782499643177,2.5736132649640475
Africa,South Africa,North West,2020-05-25,18.677982962976927,0.9198651460831764,21.800711018195404,1.137960885147128,0.010000000000000007,0.02892792352123968,0.0,0.3339478178649644,0.0,0.5104074468522724,91.04044765004952,2.450007593509317
Africa,South Africa,Northern Cape,2020-06-05,28.23143854288706,1.259855981760496,3.2402276947773285,0.7371900786753909,0.06507348322722895,0.016534593718007917,0.004154568166914674,0.008237443816952739,0.07877206963886779,0.07461918403840656,37.44684108079532,1.8602180425725667
Africa,South Africa,Western Cape,2020-03-24,22.231695244743943,0.8398539505335132,2.5989795309571746,0.3201384969068449,0.04702473253167083,0.09509980561043524,0.40675524251199147,1.1111059327730295,0.10031962769927187,0.5757383657660345,57.92178096242639,1.5740526814045919
Asia,Japan,Aichi,2020-03-11,40.091266505516174,1.5346629704374597,-8.058926943104687,0.2817169158536581,0.011414052822997513,0.2981699463381703,1.04473438242919,1.0487667909730993e-05,0.0,0.28335350969056033,227.5463543509493,1.0166980161137025
Asia,Japan,Chiba,2020-03-28,31.095284746870853,0.5864900309543541,-7.681975554056674,0.7220001691874615,0.06016427873180746,0.06743912761618265,1.2915539926579231,0.18397729670585,1.0139835367938606,2.2173306320613944,107.87610080015543,10.8084177501524
Asia,Japan,Ehime,2020-08-08,1.8036088473725835,0.492964468762537,-13.473166420275275,8.184283223533809,0.2034285482861226,0.014013178215347422,1.0749735333401356,0.004439597993123878,0.1230951098732696,5.525705911556464,10.78913312738255,1.7905742774718534
Asia,Japan,Fukui,2020-04-16,5.512522828306273,0.7150358302308772,-14.017765525799215,0.2459602860294872,0.12251624925811415,0.04342644705715748,1.0047061147903584,2.011272245971973e-06,0.004654852871898096,1.995070624613149,121.56917527080972,4.915187347485696
Asia,Japan,Fukuoka,2020-04-03,48.72290911017456,1.4421916180530605,-5.6609182150549895,0.3993313837778039,0.10098573657633447,0.06540863214301762,1.2924940909325793,0.00021470421088887195,0.00015128756876003902,0.4993015784721921,113.2038260025528,1.4999970176727568
Asia,Japan,Fukushima,2020-08-13,,1.545181205405311,-14.845880408921499,1.6829139902869592,0.020578545923097658,0.0,0.0,2.5784490141900207e-06,0.0680259399138819,0.6493742737390963,0.6550213450662273,2.192972809558672
Asia,Japan,Gifu,2020-04-11,12.840114992680276,1.1428073474046407,-8.02475823446612,0.8445690050569684,0.04746213665526594,0.0443228447697277,1.005755052219472,0.01598227729404217,0.0018102317223884774,2.5359778047181547,97.65124471933218,3.9603231341953946
Asia,Japan,Gunma,2020-04-15,11.160959546368911,2.1606205185571983,-9.023914206320002,1.0737685179746457,0.08831726550924812,0.14436436225217164,1.8870258894466592,0.0015017728470523295,4.846508940281602e-07,1.6841668326976091,111.70571961870935,2.3685625718892083
Asia,Japan,Hiroshima,2020-04-15,17.377694451078447,0.3781053497722429,-7.37801460181908,0.8711739497868884,0.020529209459793363,0.018280439814299387,1.0072875858433772,9.681145945350522e-06,0.1836449844123727,5.074570263930396,84.13572662303909,8.979834744846377
Asia,Japan,Hokkaido,2020-03-08,21.85986079451912,0.7222207148070774,-3.5380202488910766,0.4202615943042975,0.0587243358527898,0.13590895678182907,0.4117107372284767,0.0695153385678226,0.2047452570662543,2.6025770109704216,136.42568039832452,4.094629836382668
Asia,Japan,Hyogo,2020-03-20,9.819485511489741,1.5787812304162547,-3.0817107172513487,2.030657706219722,0.04535815166527213,0.0997806015236945,1.1753629834888544,0.043721582274429904,0.1884331038578123,2.842475104609003,121.99784541195535,4.5596588051385725
Asia,Japan,Ibaraki,2020-04-11,13.462101467015398,1.908499093729196,-3.661007011569077,0.6403966343785794,0.0411446106765494,0.0507293934091988,1.6069551917843168,7.442241784527681e-05,5.4659559267644646e-08,0.4672766754860213,105.27912821133827,1.6751011890478331
Asia,Japan,Ishikawa,2020-04-11,6.139635830571941,1.2791741466865698,-14.850044032234788,2.6365904192153558,0.051824727455288544,0.11730084733298925,1.142029139551909,0.21561045698570708,0.4446941325865569,4.859707697636034,111.65871552801036,4.5476055269959765
Asia,Japan,Kagoshima,2020-07-06,36.47694003322689,1.18447625791112,-0.41235985930993024,2.9264783079641017,0.010000000000000007,0.08954621371172372,0.0,0.2347304989355992,0.03303355343722442,1.5040088443795767,34.7773145341437,0.8675531405946091
Asia,Japan,Kanagawa,2020-03-27,15.298716200062628,0.3316415063350273,-11.931160308361962,0.013574487159598636,0.04652129571883351,0.1149241053181108,1.0548944835971434,1.2430673207926652,1.6608737874067088,3.2411954783196784,116.54873232806207,4.0086964494126205
Asia,Japan,Kochi,2020-08-16,0.6135067975102866,1.0947040617094288,-4.874786122858652,1.9606283703100087,0.021621993724028232,0.0,0.0,0.13272866512667686,1.944167221656912e-08,0.5503968163671762,0.6348483767426166,2.3232195680051784
Asia,Japan,Kumamoto,2020-07-27,5.187373819205756,0.6535173444139118,-4.442494746402533,3.9791484391943928,0.1219792791313602,0.010088672807777643,0.6397031920698972,0.7929174910943327,1.0943933142972997,1.170613704936021,19.756357537111946,1.5142776791391812
Asia,Japan,Kyoto,2020-04-03,13.810765874728911,0.3462407758547763,-1.590254713778524,0.028301170282297894,0.04236967379038953,0.06701297684671159,1.1741946525798177,2.8345394531559265e-07,0.3692649749020574,4.355412451126647,104.51201129291617,3.211930057477329
Asia,Japan,Mie,2020-08-01,9.228527593892936,0.4285656517790941,-8.779309213236452,4.69022429429712,0.0306160712867018,0.006454852421614199,0.055699744768606174,0.9080235724186876,0.6774510623950198,3.4791150653829366,14.133681632667384,0.9988147805201948
Asia,Japan,Miyagi,2020-07-11,12.592080145237654,1.5089266167031234,-3.5768662343371496,4.436220583232789,0.010000000000000007,0.013252550371345316,0.256529621646072,0.0002566445264526873,0.14796377498077162,1.5412483220295519,46.726850709658784,2.977444666923596
Asia,Japan,Miyazaki,2020-07-29,8.615894607982934,0.4557443415218482,-16.752045960903793,6.070850195406172,0.08091462325007759,0.0034914598838520217,0.16747208145562414,0.9900652191487772,0.6647163969915002,2.9314926937288024,14.10398746790605,1.1642924008702986
Asia,Japan,Nagano,2020-07-29,31.36855712523563,0.9872002620896212,-7.989603577505298,1.8631215200032936,0.054642891401672944,0.0019247983400755289,0.2616902976104146,6.67920860730753e-07,0.14701402338939473,1.3034649458124363,22.458950886587047,2.9181692556985626
Asia,Japan,Nagasaki,2020-08-02,3.6068310562275743,0.8426133190757533,-15.459936513667149,4.5947370469632265,0.44314032924068775,0.005235772360030422,0.0,0.2827818178441358,0.3681957745383245,2.9992527389436154,17.370039222573734,1.011459181658007
Asia,Japan,Nara,2020-07-10,14.952202941420502,0.7274738272360991,-5.295122482591889,1.3428658547661774,0.09014440126136147,0.0042459182772748285,1.0000055216501105,0.7099300446614502,0.0002001520591843886,3.0928252281786737,27.403713361569338,0.9691615951882392
Asia,Japan,Niigata,2020-07-30,,0.6840853227063793,-11.006986704303081,3.469045492133412,0.12900953307351104,5.180517790082106e-06,0.2069138268641329,6.623110074821524e-07,0.18575981530894856,1.4953764241365628,14.548365766662505,1.550286620591263
Asia,Japan,Oita,2020-08-16,12.474919219019649,0.14692547571093398,-14.138844969136288,0.3132952269810203,0.01020558317003456,0.027704410999132456,1.1541898712678398,1.8776523558194924e-08,0.3604991082935932,0.049091967995256836,0.0422941356893497,1.1013741267701704
Asia,Japan,Okayama,2020-08-06,23.545760374702386,0.4956378894808529,-9.832036487082458,4.75672026181633,0.010000000000000007,0.018212889734956945,0.0,0.211922218530724,0.06838416921398671,0.9559597018480386,9.134471824069099,1.5073515806015476
