Continent,Country,Province,Data Start Date,MAPE,Infection Rate,Median Day of Action,Rate of Action,Rate of Death,Mortality Rate,Rate of Mortality Rate Decay,Internal Parameter 1,Internal Parameter 2,Jump Magnitude,Jump Time,Jump Decay
Oceania,Australia,Queensland,2020-03-19,2.9201646437658617,0.3113060400921979,-0.6128922100792973,4.478432811450613,0.23725234692875766,0.004199970276015985,1.0000065348968759,3.6587433801292937,0.8231238964833449,0.0005147861122039021,121.34271341726652,0.09289268271026617
Oceania,Australia,Tasmania,2020-04-09,1.5442367289716494,0.0,-8.62553328962325,4.978020406773709,0.13929833991774326,0.04981794082838386,0.370868702640751,1.0129277604410944,0.25236098753502456,0.18250634315813785,70.26517506943281,0.9381501480414198
Oceania,Australia,Victoria,2020-03-18,56.7065343193426,1.3993885028916833,0.11109018080927796,0.2964483722544479,0.010330998385110146,0.07918230301158867,0.0,0.0001060984331427428,0.0,0.5997942074762522,168.39314947624442,0.24272624416596555
South America,Brazil,Acre,2020-04-15,7.303574493129865,0.8761613767528643,4.378977982491568,0.5661702783946185,0.052974696449178134,0.10321784642726263,1.0004627368016596,0.00020796775812848,0.9639422228328844,0.30550008701841397,101.921899888297,18.280572876517308
South America,Brazil,Alagoas,2020-04-17,19.92543545524014,0.4000111391323957,1.4156672366206784,0.0,0.9777282415667676,0.08442288657370695,1.0243213683675094,7.0916309716610995,5.228428866560726,0.8528949734974252,22.601621369871893,6.72057714314355
South America,Brazil,Amapa,2020-04-08,10.705783045004337,0.7917364204614843,5.060181700907518,0.3051752419138364,1.0,0.03680089008152277,1.0000107413936403,0.9604869604716494,0.4336313865720205,0.0,59.20894212333985,0.6828265759584193
South America,Brazil,Amazonas,2020-03-28,41.43302058687479,0.8150689830191621,0.3071920507874868,0.3362820516052093,1.0,0.1331183117092561,1.0951110128177204,2.161098994017901,1.4734278185002812,2.090398000986068,135.90473138898986,5.693102246158331
South America,Brazil,Bahia,2020-03-26,28.027619934999358,0.7489171048845646,3.0768163039981733,0.17951349947936365,1.0,0.09591059444623323,1.084157322093457,0.6332269102115435,0.4141412625965106,2.6247874931133737,140.87993049688538,2.6522806695333765
South America,Brazil,Ceara,2020-03-22,51.31859555031046,0.7954662927670998,2.601542502196817,0.2610634134021792,1.0,0.2333225277280083,1.0028024133500442,2.3676648911706657,0.23470179197369626,3.595542628201509,143.93881461321456,2.969737213335406
South America,Brazil,Goias,2020-04-04,15.847520110049373,0.5609818772147407,2.845950718838806,0.04629074784218756,0.08532493651499545,0.0634381066923444,0.2753502912774007,1.0671714662493712,0.00126228060627126,0.9198121417466664,42.174861020160606,2.2998640829545884
South America,Brazil,Maranhao,2020-04-06,15.15816845998151,0.3714287814417975,0.5263330637851644,0.0,0.09822854683056688,0.09416330922478006,1.0023756598240066,4.164580961834383,4.891844553970835,4.5755280216103875,27.794654866055225,2.6453916018433064
South America,Brazil,MatoGrosso,2020-04-09,75.29351920256983,0.476534123821598,3.614003920588544,0.000562105957785497,0.9986303399856752,0.09645415383305417,0.4692469097132089,0.7569541590237587,0.7626935115879939,1.1905443498012418,56.35800367115436,3.716639673419817
South America,Brazil,Para,2020-04-06,41.55194953546568,1.049438487873293,2.2637049457058978,0.586849771312642,0.9921916288751121,0.1523507798880685,1.0690050889857254,1.2941511141297477,1.946027904127283,0.8638004553503092,157.2296961751793,30.74104827000215
South America,Brazil,Paraiba,2020-04-12,12.763673584019545,0.9173589239412682,4.874140085492536,0.3963717442515894,0.6898840761239394,0.02272622943711472,0.0,5.55201082167508,0.7038824816452549,1.6144199359168507,120.7366221088238,4.233155554449689
South America,Brazil,Parana,2020-03-26,10.807062698416429,0.4351987046015468,2.4327681961307013,0.0,0.02213496647000696,0.26253816148401965,0.6705257531877409,1.3995322778951875,0.6922746256700435,0.383633946735061,62.1851223320835,17.061646823137828
South America,Brazil,Pernambuco,2020-04-02,12.470355253016052,0.7399478072129134,0.2600163978065989,0.32317775395262405,0.08541244615031274,0.34583790626647715,1.3518298043644097,7.229020619576374,4.278925271369569,0.8202173909795688,116.67312253616925,6.467902903070762
South America,Brazil,Piaui,2020-04-17,26.525585302044764,0.586350786033772,-0.6903772990453005,0.09713830020786628,0.9617099234581532,0.0977481270243587,1.1832788242579777,1.9394926879894816,3.2309061935526735,0.0004678766388334088,45.75443778473913,2.6492482473412187
South America,Brazil,Rondonia,2020-04-18,14.99449823509718,0.8815095613736801,1.6407836664245408,0.3434087206377565,1.0,0.07343338881036993,0.9805990175372296,1.1721976037557542,3.261394860287759e-07,3.5678220477362483,117.11150996648584,2.49408772986049
South America,Brazil,Roraima,2020-04-14,60.00920303521666,0.4865940681936955,0.32347085847527896,0.0,0.9976452799669172,0.04096611439880799,1.2765667550316822,0.7438203069675361,2.856324790073584,2.4184341249463253,56.17076821094841,0.3986617234363127
South America,Brazil,Sergipe,2020-04-22,10.571492567288386,0.6890565957381211,1.1556520225375198,0.19573775194160906,0.103169842240241,0.05214960770138921,0.34358648058078617,1.3818139413496409,2.0106415518125083,0.6876829571697567,85.53631249678782,0.7193364099699204
South America,Brazil,Tocantins,2020-04-29,19.142056506994145,0.4842529182857943,0.4004514652428139,0.04198391562897008,0.9667430199602354,0.03328721794352213,1.3946360389291312,3.9658885503242685,1.8659734728339743,4.296455297000333,106.65791150331263,2.395619631616796
North America,Canada,Alberta,2020-03-19,10.60014085110615,0.8257754770078561,1.7196467760754792,0.8825188228846029,0.2523501135329514,0.021880317070897715,0.15717299076359725,1.1128796795033673,1.0631149458929807,1.4408871930586558,109.53880402274359,7.2472773762273315
North America,Canada,Manitoba,2020-03-31,6.022989543811446,0.8902752055117414,-6.897228989229468,2.3312263531970285,0.10673801959360356,0.022308515769330902,1.0300809113686542,5.369903584462321e-06,0.5734881484746832,5.148019948782445,111.22011192158924,5.772781343854637
North America,Canada,Ontario,2020-03-15,49.078439974404965,0.8032908300995686,1.883721525412148,0.5839136103850135,0.17827072318155224,0.15624325005273346,0.5394957603916878,5.371584171836245,1.1342184053523745,0.9676473687234268,105.9116328203168,3.6907339630358
North America,Canada,Quebec,2020-03-19,22.106242917962934,0.9652658310736424,3.3931361593959597,0.9708334387879056,0.07508977736896638,0.14605691281824396,0.28140608232273084,2.4110429973948238,4.254305956908231,2.906121485924294,115.26351856226412,2.351649119358381
North America,Canada,Saskatchewan,2020-03-28,9.897798097125175,0.7758328934059813,-5.143286636782096,0.6309749907940709,0.028974381372875387,0.03589059440590758,1.1282517200391344,0.015138090322417475,0.16774999666949802,2.9380127469996857,104.59117806142254,4.1334127371927645
South America,Peru,Amazonas,2020-04-28,14.09346125830682,0.704441800917425,-1.1139624296785524,0.23165674019399454,0.09265463328284924,0.08650776960078649,1.0065384164299114,0.3134271864733525,0.059277164017283175,1.0791793896264008,87.61325426843737,1.7388283797852668
South America,Peru,Ancash,2020-04-12,9.539848626977518,0.6765758602097831,-0.4990519069339152,0.313195409954689,0.020000000014962827,0.3960629735696731,0.9947143239796584,1.2686893972291362,0.9830346167207488,4.4014062590902885,102.88769882691021,1.052983386830329
South America,Peru,Arequipa,2020-04-16,20.942872857808908,0.9380934237908084,-0.4016046639809587,0.5509809877440929,0.010000000000000007,0.2139831073946405,0.1184804789215566,0.029355556948169718,0.5559290737993212,0.4691580487386976,98.8725961080703,13.111278145491882
South America,Peru,Ayacucho,2020-05-01,23.16236073031456,0.422105818914674,-4.726595224274513,0.0,0.010000000000000007,0.09321017949254484,0.0,0.8972597468464232,0.4864751496969576,0.8645050862214574,84.54519271799552,1.9282138580732116
South America,Peru,Cajamarca,2020-04-25,47.792015663371075,0.4744476867211777,-1.6125746150110776,0.0,0.010674513697890242,0.20565317805811534,0.2105270929880373,0.2286893175712653,0.000501532666893012,2.3446419567410857,7.173839688982038,2.8621989687072347
South America,Peru,Callao,2020-04-06,14.63209972600412,0.7623539099736234,2.5508629240737832,0.5116162186882571,0.010000000000000007,0.11405128971558574,0.0,3.4288535144314016,2.3395624847935608,0.6580347914552478,111.25916370332294,10.531951858925519
South America,Peru,Cusco,2020-04-14,107.8010291453993,0.4412342841217684,-0.3267260283097403,0.09652736076963264,1.0,0.022149917773052363,0.0,0.7703087879464563,0.4477852214022552,0.8137624839592821,97.28320214219777,13.601165632983234
South America,Peru,Huancavelica,2020-05-01,47.269259726506455,0.4722982888720034,-12.467625794789646,0.0,0.011542212525629258,0.07325157063317256,0.035913749834680535,0.00018070020793298225,0.2782345392073793,0.0,13.416807206354289,1.3396064970410837
South America,Peru,Huanuco,2020-04-22,33.38256241586185,0.4621510249615968,-0.17510332333054152,0.02987666746845974,0.21613974788091328,0.03303278205668714,0.0,1.0091069209899823,0.04207396400337865,0.520513757647669,62.63167590944096,2.564999048829788
