Continent,Country,Province,Data Start Date,MAPE,Infection Rate,Median Day of Action,Rate of Action,Rate of Death,Mortality Rate,Internal Parameter 1,Internal Parameter 2
Asia,Afghanistan,None,2020-03-27,13.634003791004567,1.8750065748769773,-225.39002947293554,0.14777105283993633,0.1645671392300943,0.028135142745652875,2.259596420994782,0.19631339959720687
Europe,Albania,None,2020-03-23,8.794211866757692,0.893581604097308,-109.93572838018564,0.2551997920067226,0.4428361007541478,0.0319353356659591,1.452994383280454,0.9086144566496295
Africa,Algeria,None,2020-03-21,22.17572131342576,0.6272499653651719,-79.20155118729481,0.10932325514386798,0.5824233869569667,0.08297361007865704,1.4060213270788733,9.473098734749874
Europe,Andorra,None,2020-03-22,6.830707939497577,2.446415501526826,-3.019233369007443,14.691016152354953,0.08326355846573333,0.06730752359396293,2.2679235914174734,0.6118454833003616
South America,Argentina,None,2020-03-20,17.00871585266961,0.5173377108383979,-1.780634841934781,0.03229337322183502,0.22436205860379158,0.047329370174951216,0.519027967745463,2.5011601943920234
Asia,Armenia,None,2020-03-19,21.266188061523337,1.212082063483188,-263.5041930287708,0.07930421109314273,0.4929927748149023,0.014451937602257386,0.5060610585214519,0.46640154082016133
Oceania,Australia,Australian Capital Territory,2020-04-09,1.8263798219269214,1.1279586841084088,-11.469916113865267,5.927686777924009,0.2220613101848441,0.010658632798753797,0.03562739088422802,0.01731046715380344
Oceania,Australia,New South Wales,2020-03-14,9.693623120632338,6.3513381341893345,-0.2528269011112864,41.36061517077398,0.03646626776808356,0.01751414166851188,8.434012284362403,0.6962439130401806
Oceania,Australia,Queensland,2020-03-19,4.488816735455344,0.3467162941915037,-4.068914687841815,12.520422718322065,0.12814854119320274,0.005978334568459504,5.6645491198929765,0.07770181048281731
Oceania,Australia,South Australia,2020-03-22,5.321903070487974,0.024189102935901083,-172.4368052645229,24.914552000658944,0.09018981915711297,0.009420861704490432,2.0216389562212846,1.3837161866268732
Oceania,Australia,Tasmania,2020-04-09,3.346473123478183,0.04082740539072725,-167.42226000719373,18.019474022651625,0.12880318431257262,0.04928692745106446,1.0019251136192766,0.2609172927801368
Oceania,Australia,Victoria,2020-03-18,6.900864297069562,0.6456697584116647,-42.44618404805606,0.7939813667838482,0.16478904588309692,0.012152820617115133,5.943399886683721,0.14233483749153625
Oceania,Australia,Western Australia,2020-03-22,5.812344947544926,0.20648339247908146,-5.4489810504082845,7.100373601003636,0.07271639007306017,0.015054702907566426,3.3825761820196254,0.1595597985610746
Europe,Austria,None,2020-03-08,51.74387068308237,6.3759916417100575,-0.3395432782764773,18.21437271463403,0.06362489079663984,0.042873732818976495,12.982180947275946,0.8722597985093818
Asia,Azerbaijan,None,2020-03-26,13.472228889226372,1.0374356441601458,-37.182084943499646,0.3704806430088392,0.22712422770039392,0.012761941315100812,0.8327800483119906,0.7664603682278653
Asia,Bahrain,None,2020-03-10,27.18509140098563,0.5349500051796612,-0.04963699693760237,0.05247860801025438,0.42375957314807383,0.0018155459901887045,0.10825141630704022,1.2569058179129158
Asia,Bangladesh,None,2020-04-06,22.999886279490664,0.6710745765775628,-2.696262812722315,0.20168257446943522,0.1932716687949824,0.01790950703075679,1.1854803243138168,18.3326334079909
Europe,Belarus,None,2020-03-30,21.800479315989705,0.7091590074570613,0.9972476862465864,0.484075102702761,0.2215135072876512,0.006429302245134578,11.585178712051947,0.5362948178269256
Europe,Belgium,None,2020-03-06,52.38937098952474,1.7956348539319549,8.848611893305169,3.0416086663618778,0.18660004812767705,0.16979578658692387,1.4437005650057009,0.014741453936930032
